REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/01/08 21:55:00,7947.46,76.45,TRADE
NSW1,2024/01/08 22:00:00,7872.4,62.75,TRADE
NSW1,2024/01/08 22:05:00,7844.93,76.69,TRADE
NSW1,2024/01/08 22:10:00,7888.04,85.98,TRADE
NSW1,2024/01/08 22:15:00,7822.07,89.73,TRADE
NSW1,2024/01/08 22:20:00,7731.91,76.44,TRADE
NSW1,2024/01/08 22:25:00,7748.64,88.89,TRADE
NSW1,2024/01/08 22:30:00,7742.09,75.87,TRADE
NSW1,2024/01/08 22:35:00,7673,87.71,TRADE
NSW1,2024/01/08 22:40:00,7663.6,88.69,TRADE
NSW1,2024/01/08 22:45:00,7614.86,85.98,TRADE
NSW1,2024/01/08 22:50:00,7568.93,73.56,TRADE
NSW1,2024/01/08 22:55:00,7516.17,73.38,TRADE
NSW1,2024/01/08 23:00:00,7529.92,88.89,TRADE
NSW1,2024/01/08 23:05:00,7456.12,85.98,TRADE
NSW1,2024/01/08 23:10:00,7420.22,106.40,TRADE
NSW1,2024/01/08 23:15:00,7313.19,105.01,TRADE
NSW1,2024/01/08 23:20:00,7354.86,105.74,TRADE
NSW1,2024/01/08 23:25:00,7373.53,108.89,TRADE
NSW1,2024/01/08 23:30:00,7384.71,106.23,TRADE
NSW1,2024/01/08 23:35:00,7331.34,105.13,TRADE
NSW1,2024/01/08 23:40:00,7336.89,88.89,TRADE
NSW1,2024/01/08 23:45:00,7244.43,106.81,TRADE
NSW1,2024/01/08 23:50:00,7254.03,80.12,TRADE
NSW1,2024/01/08 23:55:00,7175.43,85.61,TRADE
NSW1,2024/01/09 00:00:00,7145.52,105.13,TRADE
NSW1,2024/01/09 00:05:00,7127.7,106.83,TRADE
NSW1,2024/01/09 00:10:00,7220.75,86.27,TRADE
NSW1,2024/01/09 00:15:00,7126.42,85.45,TRADE
NSW1,2024/01/09 00:20:00,7058.99,88.89,TRADE
NSW1,2024/01/09 00:25:00,7020.75,85.98,TRADE
NSW1,2024/01/09 00:30:00,6976.88,85.03,TRADE
NSW1,2024/01/09 00:35:00,6913.79,88.89,TRADE
NSW1,2024/01/09 00:40:00,6950.5,88.89,TRADE
NSW1,2024/01/09 00:45:00,6848.34,85.03,TRADE
NSW1,2024/01/09 00:50:00,6809.16,85.03,TRADE
NSW1,2024/01/09 00:55:00,6766.15,84.48,TRADE
NSW1,2024/01/09 01:00:00,6686.56,85.03,TRADE
NSW1,2024/01/09 01:05:00,6626.91,83.42,TRADE
NSW1,2024/01/09 01:10:00,6782.27,85.98,TRADE
NSW1,2024/01/09 01:15:00,6676.57,85.03,TRADE
NSW1,2024/01/09 01:20:00,6602.18,75.09,TRADE
NSW1,2024/01/09 01:25:00,6566.38,75.72,TRADE
NSW1,2024/01/09 01:30:00,6542.88,76.19,TRADE
NSW1,2024/01/09 01:35:00,6523.23,71.38,TRADE
NSW1,2024/01/09 01:40:00,6553.04,77.61,TRADE
NSW1,2024/01/09 01:45:00,6522.65,72.83,TRADE
NSW1,2024/01/09 01:50:00,6474.7,68.17,TRADE
NSW1,2024/01/09 01:55:00,6416.68,68.18,TRADE
NSW1,2024/01/09 02:00:00,6447.7,70.17,TRADE
NSW1,2024/01/09 02:05:00,6384.06,70.65,TRADE
NSW1,2024/01/09 02:10:00,6397.86,77.75,TRADE
NSW1,2024/01/09 02:15:00,6358.34,80.94,TRADE
NSW1,2024/01/09 02:20:00,6359.31,79.23,TRADE
NSW1,2024/01/09 02:25:00,6346.2,77.78,TRADE
NSW1,2024/01/09 02:30:00,6320.22,77.96,TRADE
NSW1,2024/01/09 02:35:00,6310.58,75.47,TRADE
NSW1,2024/01/09 02:40:00,6351.44,77.57,TRADE
NSW1,2024/01/09 02:45:00,6343.32,69.45,TRADE
NSW1,2024/01/09 02:50:00,6325.08,68.87,TRADE
NSW1,2024/01/09 02:55:00,6284.63,64.56,TRADE
NSW1,2024/01/09 03:00:00,6323.69,64.95,TRADE
NSW1,2024/01/09 03:05:00,6324.83,64.95,TRADE
NSW1,2024/01/09 03:10:00,6320.03,64.95,TRADE
NSW1,2024/01/09 03:15:00,6310.12,64.95,TRADE
NSW1,2024/01/09 03:20:00,6288.12,64.95,TRADE
NSW1,2024/01/09 03:25:00,6262.99,64.95,TRADE
NSW1,2024/01/09 03:30:00,6292.33,69.34,TRADE
NSW1,2024/01/09 03:35:00,6308.52,70.66,TRADE
NSW1,2024/01/09 03:40:00,6348.05,71.14,TRADE
NSW1,2024/01/09 03:45:00,6335.71,71.75,TRADE
NSW1,2024/01/09 03:50:00,6332.2,76.16,TRADE
NSW1,2024/01/09 03:55:00,6363.24,76.95,TRADE
NSW1,2024/01/09 04:00:00,6340.6,87.32,TRADE
NSW1,2024/01/09 04:05:00,6367.03,85,TRADE
NSW1,2024/01/09 04:10:00,6463.67,112.52,TRADE
NSW1,2024/01/09 04:15:00,6533.44,126.29,TRADE
NSW1,2024/01/09 04:20:00,6524.57,108.80,TRADE
NSW1,2024/01/09 04:25:00,6566.99,85,TRADE
NSW1,2024/01/09 04:30:00,6557.35,110.93,TRADE
NSW1,2024/01/09 04:35:00,6610.59,85.62,TRADE
NSW1,2024/01/09 04:40:00,6653.85,85.97,TRADE
NSW1,2024/01/09 04:45:00,6658.86,85.07,TRADE
NSW1,2024/01/09 04:50:00,6659.25,85.53,TRADE
NSW1,2024/01/09 04:55:00,6696.93,85.78,TRADE
NSW1,2024/01/09 05:00:00,6758.63,110.37,TRADE
NSW1,2024/01/09 05:05:00,6764.18,81.70,TRADE
NSW1,2024/01/09 05:10:00,6874.19,100,TRADE
NSW1,2024/01/09 05:15:00,6936.91,100,TRADE
NSW1,2024/01/09 05:20:00,7006.14,110.37,TRADE
NSW1,2024/01/09 05:25:00,7022.71,116.14,TRADE
NSW1,2024/01/09 05:30:00,7026.48,114.23,TRADE
NSW1,2024/01/09 05:35:00,7061.43,108.66,TRADE
NSW1,2024/01/09 05:40:00,7116.69,115.11,TRADE
NSW1,2024/01/09 05:45:00,7083.61,107.70,TRADE
NSW1,2024/01/09 05:50:00,7168.27,85.45,TRADE
NSW1,2024/01/09 05:55:00,7189.13,85.79,TRADE
NSW1,2024/01/09 06:00:00,7264.21,84.96,TRADE
NSW1,2024/01/09 06:05:00,7239.41,84.91,TRADE
NSW1,2024/01/09 06:10:00,7256.18,83.80,TRADE
NSW1,2024/01/09 06:15:00,7276.24,75.47,TRADE
NSW1,2024/01/09 06:20:00,7388.36,75.96,TRADE
NSW1,2024/01/09 06:25:00,7436.89,69.47,TRADE
NSW1,2024/01/09 06:30:00,7471.64,65.19,TRADE
NSW1,2024/01/09 06:35:00,7446.21,88.03,TRADE
NSW1,2024/01/09 06:40:00,7532.07,81.72,TRADE
NSW1,2024/01/09 06:45:00,7499.42,68.49,TRADE
NSW1,2024/01/09 06:50:00,7526.28,69.75,TRADE
NSW1,2024/01/09 06:55:00,7438.12,63.86,TRADE
NSW1,2024/01/09 07:00:00,7509.74,62.74,TRADE
NSW1,2024/01/09 07:05:00,7565.24,63.11,TRADE
NSW1,2024/01/09 07:10:00,7615.86,68,TRADE
NSW1,2024/01/09 07:15:00,7649.66,85.28,TRADE
NSW1,2024/01/09 07:20:00,7633.28,77.07,TRADE
NSW1,2024/01/09 07:25:00,7584.22,68,TRADE
NSW1,2024/01/09 07:30:00,7531.62,88.89,TRADE
NSW1,2024/01/09 07:35:00,7531.23,100.01,TRADE
NSW1,2024/01/09 07:40:00,7499.36,100.01,TRADE
NSW1,2024/01/09 07:45:00,7527.59,75.63,TRADE
NSW1,2024/01/09 07:50:00,7491.25,76.11,TRADE
NSW1,2024/01/09 07:55:00,7406.53,76.36,TRADE
NSW1,2024/01/09 08:00:00,7423.42,76.90,TRADE
NSW1,2024/01/09 08:05:00,7409.04,74.02,TRADE
NSW1,2024/01/09 08:10:00,7408.49,68,TRADE
NSW1,2024/01/09 08:15:00,7427.84,68.47,TRADE
NSW1,2024/01/09 08:20:00,7336.23,71.94,TRADE
NSW1,2024/01/09 08:25:00,7348.5,92.13,TRADE
NSW1,2024/01/09 08:30:00,7329.89,82.58,TRADE
NSW1,2024/01/09 08:35:00,7313.1,78.02,TRADE
NSW1,2024/01/09 08:40:00,7424.57,74.34,TRADE
NSW1,2024/01/09 08:45:00,7407.22,68,TRADE
NSW1,2024/01/09 08:50:00,7343.25,64.88,TRADE
NSW1,2024/01/09 08:55:00,7319.05,65.44,TRADE
NSW1,2024/01/09 09:00:00,7218.34,58,TRADE
NSW1,2024/01/09 09:05:00,7143.11,59.99,TRADE
NSW1,2024/01/09 09:10:00,7186.18,68,TRADE
NSW1,2024/01/09 09:15:00,7098.53,74.76,TRADE
NSW1,2024/01/09 09:20:00,7077.24,55.43,TRADE
NSW1,2024/01/09 09:25:00,7038.64,59.99,TRADE
NSW1,2024/01/09 09:30:00,6937.08,54.85,TRADE
NSW1,2024/01/09 09:35:00,6906.21,55.50,TRADE
NSW1,2024/01/09 09:40:00,7023.49,58,TRADE
NSW1,2024/01/09 09:45:00,7050.44,58,TRADE
NSW1,2024/01/09 09:50:00,6915.24,56.42,TRADE
NSW1,2024/01/09 09:55:00,6879.2,58,TRADE
NSW1,2024/01/09 10:00:00,6903,57.23,TRADE
NSW1,2024/01/09 10:05:00,6827.47,58,TRADE
NSW1,2024/01/09 10:10:00,6829.78,58,TRADE
NSW1,2024/01/09 10:15:00,6824.17,59.99,TRADE
NSW1,2024/01/09 10:20:00,6833.53,58.82,TRADE
NSW1,2024/01/09 10:25:00,6781.67,58.66,TRADE
NSW1,2024/01/09 10:30:00,6685.86,57.66,TRADE
NSW1,2024/01/09 10:35:00,6690.23,58,TRADE
NSW1,2024/01/09 10:40:00,6711.05,54.85,TRADE
NSW1,2024/01/09 10:45:00,6726.64,51.49,TRADE
NSW1,2024/01/09 10:50:00,6727.36,50.97,TRADE
NSW1,2024/01/09 10:55:00,6733.21,41.40,TRADE
NSW1,2024/01/09 11:00:00,6678.97,45,TRADE
NSW1,2024/01/09 11:05:00,6756.55,35.88,TRADE
NSW1,2024/01/09 11:10:00,6737.49,45.07,TRADE
NSW1,2024/01/09 11:15:00,6762.75,52.35,TRADE
NSW1,2024/01/09 11:20:00,6779.17,58,TRADE
NSW1,2024/01/09 11:25:00,6876.45,58,TRADE
NSW1,2024/01/09 11:30:00,6932.52,52.69,TRADE
NSW1,2024/01/09 11:35:00,6954.39,54.85,TRADE
NSW1,2024/01/09 11:40:00,6922.62,54.17,TRADE
NSW1,2024/01/09 11:45:00,6951.1,36.13,TRADE
NSW1,2024/01/09 11:50:00,6973.53,36.13,TRADE
NSW1,2024/01/09 11:55:00,6937.59,53.79,TRADE
NSW1,2024/01/09 12:00:00,7037.98,54.85,TRADE
NSW1,2024/01/09 12:05:00,7040.94,35.88,TRADE
NSW1,2024/01/09 12:10:00,7038.66,58,TRADE
NSW1,2024/01/09 12:15:00,7155.09,55.19,TRADE
NSW1,2024/01/09 12:20:00,7197.04,55.90,TRADE
NSW1,2024/01/09 12:25:00,7258.88,62.91,TRADE
NSW1,2024/01/09 12:30:00,7336.07,59.37,TRADE
NSW1,2024/01/09 12:35:00,7448.63,64.05,TRADE
NSW1,2024/01/09 12:40:00,7553.51,86.48,TRADE
NSW1,2024/01/09 12:45:00,7604.97,63.39,TRADE
NSW1,2024/01/09 12:50:00,7700.18,62.91,TRADE
NSW1,2024/01/09 12:55:00,7802.91,65.07,TRADE
NSW1,2024/01/09 13:00:00,7845.23,61.58,TRADE
NSW1,2024/01/09 13:05:00,7882.78,83.54,TRADE
NSW1,2024/01/09 13:10:00,7912.48,118.17,TRADE
NSW1,2024/01/09 13:15:00,7913.68,81.36,TRADE
NSW1,2024/01/09 13:20:00,7944.58,60.09,TRADE
NSW1,2024/01/09 13:25:00,7890.82,51.21,TRADE
NSW1,2024/01/09 13:30:00,7920.25,68,TRADE
NSW1,2024/01/09 13:35:00,7854.44,59.15,TRADE
NSW1,2024/01/09 13:40:00,7821.7,54.14,TRADE
NSW1,2024/01/09 13:45:00,7770.93,57.65,TRADE
NSW1,2024/01/09 13:50:00,7674.58,58,TRADE
NSW1,2024/01/09 13:55:00,7658.59,58,TRADE
NSW1,2024/01/09 14:00:00,7587.24,58,TRADE
NSW1,2024/01/09 14:05:00,7488.64,56.59,TRADE
NSW1,2024/01/09 14:10:00,7396.4,50.05,TRADE
NSW1,2024/01/09 14:15:00,7426.19,54.85,TRADE
NSW1,2024/01/09 14:20:00,7355.89,79.04,TRADE
NSW1,2024/01/09 14:25:00,7258.36,57.07,TRADE
NSW1,2024/01/09 14:30:00,7233.82,35.88,TRADE
NSW1,2024/01/09 14:35:00,7254.97,47.21,TRADE
NSW1,2024/01/09 14:40:00,7322.71,48.10,TRADE
NSW1,2024/01/09 14:45:00,7275.83,47.33,TRADE
NSW1,2024/01/09 14:50:00,7359.29,55.94,TRADE
NSW1,2024/01/09 14:55:00,7447.78,58,TRADE
NSW1,2024/01/09 15:00:00,7511.32,100.01,TRADE
NSW1,2024/01/09 15:05:00,7576.43,56.68,TRADE
NSW1,2024/01/09 15:10:00,7657.94,57,TRADE
NSW1,2024/01/09 15:15:00,7724.44,56.26,TRADE
NSW1,2024/01/09 15:20:00,7835.79,100.01,TRADE
NSW1,2024/01/09 15:25:00,7889.91,100.01,TRADE
NSW1,2024/01/09 15:30:00,8004.39,87.75,TRADE
NSW1,2024/01/09 15:35:00,8070.14,54.85,TRADE
NSW1,2024/01/09 15:40:00,8152.34,54.85,TRADE
NSW1,2024/01/09 15:45:00,8261.18,73.71,TRADE
NSW1,2024/01/09 15:50:00,8313.36,62.75,TRADE
NSW1,2024/01/09 15:55:00,8441.32,60.59,TRADE
NSW1,2024/01/09 16:00:00,8474.65,62.75,TRADE
NSW1,2024/01/09 16:05:00,8547.35,62.74,TRADE
NSW1,2024/01/09 16:10:00,8569,68,TRADE
NSW1,2024/01/09 16:15:00,8727.16,68,TRADE
NSW1,2024/01/09 16:20:00,8757.35,88.89,TRADE
NSW1,2024/01/09 16:25:00,8738.98,62.74,TRADE
NSW1,2024/01/09 16:30:00,8830.79,68,TRADE
NSW1,2024/01/09 16:35:00,8929.69,62.75,TRADE
NSW1,2024/01/09 16:40:00,8953.81,69.22,TRADE
NSW1,2024/01/09 16:45:00,9027.84,64.13,TRADE
NSW1,2024/01/09 16:50:00,9026.48,97.43,TRADE
NSW1,2024/01/09 16:55:00,8994.49,85,TRADE
NSW1,2024/01/09 17:00:00,9075.59,85,TRADE
NSW1,2024/01/09 17:05:00,8984.05,70.75,TRADE
NSW1,2024/01/09 17:10:00,8910.19,62.75,TRADE
NSW1,2024/01/09 17:15:00,8959.92,64.99,TRADE
NSW1,2024/01/09 17:20:00,8937.48,67.89,TRADE
NSW1,2024/01/09 17:25:00,8961.42,98.12,TRADE
NSW1,2024/01/09 17:30:00,8970.9,104.23,TRADE
NSW1,2024/01/09 17:35:00,8965.46,69.84,TRADE
NSW1,2024/01/09 17:40:00,8951.86,72.52,TRADE
NSW1,2024/01/09 17:45:00,8993.62,75.75,TRADE
NSW1,2024/01/09 17:50:00,8977.85,115.33,TRADE
NSW1,2024/01/09 17:55:00,8932.13,98.98,TRADE
NSW1,2024/01/09 18:00:00,8975.18,108.28,TRADE
NSW1,2024/01/09 18:05:00,8959.14,105.49,TRADE
NSW1,2024/01/09 18:10:00,8828.55,100.83,TRADE
NSW1,2024/01/09 18:15:00,8892.34,124.10,TRADE
NSW1,2024/01/09 18:20:00,8817.85,112.96,TRADE
NSW1,2024/01/09 18:25:00,8809.92,139.13,TRADE
NSW1,2024/01/09 18:30:00,8803.91,198.66,TRADE
NSW1,2024/01/09 18:35:00,8784.63,200.64,TRADE
NSW1,2024/01/09 18:40:00,8781.58,207.60,TRADE
NSW1,2024/01/09 18:45:00,8765.74,150.01,TRADE
NSW1,2024/01/09 18:50:00,8752.89,210.37,TRADE
NSW1,2024/01/09 18:55:00,8725.21,227.96,TRADE
NSW1,2024/01/09 19:00:00,8714.15,226.39,TRADE
NSW1,2024/01/09 19:05:00,8713.57,205.45,TRADE
NSW1,2024/01/09 19:10:00,8710.61,231.04,TRADE
NSW1,2024/01/09 19:15:00,8649.57,151.75,TRADE
NSW1,2024/01/09 19:20:00,8666.33,150.61,TRADE
NSW1,2024/01/09 19:25:00,8666.64,147.13,TRADE
NSW1,2024/01/09 19:30:00,8681.43,148.31,TRADE
NSW1,2024/01/09 19:35:00,8664.53,138.04,TRADE
NSW1,2024/01/09 19:40:00,8655.66,141.24,TRADE
NSW1,2024/01/09 19:45:00,8653.08,122.87,TRADE
NSW1,2024/01/09 19:50:00,8636.63,139.46,TRADE
NSW1,2024/01/09 19:55:00,8583,123.96,TRADE
NSW1,2024/01/09 20:00:00,8595.84,115.92,TRADE
NSW1,2024/01/09 20:05:00,8548.62,121.02,TRADE
NSW1,2024/01/09 20:10:00,8541.01,144.27,TRADE
NSW1,2024/01/09 20:15:00,8480.25,121.01,TRADE
NSW1,2024/01/09 20:20:00,8439.96,140.68,TRADE
NSW1,2024/01/09 20:25:00,8419.65,120.99,TRADE
NSW1,2024/01/09 20:30:00,8397.19,120.09,TRADE
NSW1,2024/01/09 20:35:00,8362.7,133.99,TRADE
NSW1,2024/01/09 20:40:00,8316.73,118.55,TRADE
NSW1,2024/01/09 20:45:00,8334.31,118.65,TRADE
NSW1,2024/01/09 20:50:00,8254.82,117.23,TRADE
NSW1,2024/01/09 20:55:00,8217.13,105.30,TRADE
NSW1,2024/01/09 21:00:00,8160.98,101.46,TRADE
NSW1,2024/01/09 21:05:00,8099.68,99.05,TRADE
NSW1,2024/01/09 21:10:00,8184.94,104.69,TRADE
NSW1,2024/01/09 21:15:00,8148.42,104.70,TRADE
NSW1,2024/01/09 21:20:00,8176.15,102.69,TRADE
NSW1,2024/01/09 21:25:00,8176.43,104.01,TRADE
NSW1,2024/01/09 21:30:00,8125.7,88.89,TRADE
NSW1,2024/01/09 21:35:00,8106,101.92,TRADE
NSW1,2024/01/09 21:40:00,8068.09,101.67,TRADE
NSW1,2024/01/09 21:45:00,8016.18,100.17,TRADE
NSW1,2024/01/09 21:50:00,8006.78,100.49,TRADE
NSW1,2024/01/09 21:55:00,7958.11,88.89,TRADE
NSW1,2024/01/09 22:00:00,7947.36,86.38,TRADE
NSW1,2024/01/09 22:05:00,7860.59,89.69,TRADE
NSW1,2024/01/09 22:10:00,7896.83,90.68,TRADE
NSW1,2024/01/09 22:15:00,7884.7,104.31,TRADE
NSW1,2024/01/09 22:20:00,7820.38,100.71,TRADE
NSW1,2024/01/09 22:25:00,7802.92,101.72,TRADE
NSW1,2024/01/09 22:30:00,7782.46,88.89,TRADE
NSW1,2024/01/09 22:35:00,7706.7,101.85,TRADE
NSW1,2024/01/09 22:40:00,7709.81,103.68,TRADE
NSW1,2024/01/09 22:45:00,7661.55,89.03,TRADE
NSW1,2024/01/09 22:50:00,7625.69,95.44,TRADE
NSW1,2024/01/09 22:55:00,7580.72,85.03,TRADE
NSW1,2024/01/09 23:00:00,7571.3,85.05,TRADE
NSW1,2024/01/09 23:05:00,7520.67,99.66,TRADE
NSW1,2024/01/09 23:10:00,7539.47,103.84,TRADE
NSW1,2024/01/09 23:15:00,7463.15,101.83,TRADE
NSW1,2024/01/09 23:20:00,7426.16,101.05,TRADE
NSW1,2024/01/09 23:25:00,7389.53,101.09,TRADE
NSW1,2024/01/09 23:30:00,7397.6,100.93,TRADE
NSW1,2024/01/09 23:35:00,7408.88,124.01,TRADE
NSW1,2024/01/09 23:40:00,7396.01,100.68,TRADE
NSW1,2024/01/09 23:45:00,7331.07,98.19,TRADE
NSW1,2024/01/09 23:50:00,7341.29,99,TRADE
NSW1,2024/01/09 23:55:00,7313.8,99.37,TRADE
NSW1,2024/01/10 00:00:00,7319.35,99.94,TRADE
NSW1,2024/01/10 00:05:00,7241.57,101.65,TRADE
NSW1,2024/01/10 00:10:00,7269.26,101.48,TRADE
NSW1,2024/01/10 00:15:00,7192.29,100,TRADE
NSW1,2024/01/10 00:20:00,7115.45,95.71,TRADE
NSW1,2024/01/10 00:25:00,7063.52,100,TRADE
NSW1,2024/01/10 00:30:00,7054.76,96.27,TRADE
NSW1,2024/01/10 00:35:00,6973.65,93.76,TRADE
NSW1,2024/01/10 00:40:00,7016.75,93.29,TRADE
NSW1,2024/01/10 00:45:00,6898.25,101.59,TRADE
NSW1,2024/01/10 00:50:00,6881.72,92.53,TRADE
NSW1,2024/01/10 00:55:00,6876.06,95.01,TRADE
NSW1,2024/01/10 01:00:00,6841.57,98.78,TRADE
NSW1,2024/01/10 01:05:00,6816.19,124.72,TRADE
NSW1,2024/01/10 01:10:00,6840.68,125.33,TRADE
NSW1,2024/01/10 01:15:00,6740.66,98.42,TRADE
NSW1,2024/01/10 01:20:00,6686.48,99.20,TRADE
NSW1,2024/01/10 01:25:00,6645.51,99.13,TRADE
NSW1,2024/01/10 01:30:00,6633.2,99.13,TRADE
NSW1,2024/01/10 01:35:00,6626,123.36,TRADE
NSW1,2024/01/10 01:40:00,6644.15,124.05,TRADE
NSW1,2024/01/10 01:45:00,6596.22,108.91,TRADE
NSW1,2024/01/10 01:50:00,6563.54,98.51,TRADE
NSW1,2024/01/10 01:55:00,6523.93,108.91,TRADE
NSW1,2024/01/10 02:00:00,6532.83,88.35,TRADE
NSW1,2024/01/10 02:05:00,6541.46,122.03,TRADE
NSW1,2024/01/10 02:10:00,6565.91,125.12,TRADE
NSW1,2024/01/10 02:15:00,6544.62,122.50,TRADE
NSW1,2024/01/10 02:20:00,6550.72,124.82,TRADE
NSW1,2024/01/10 02:25:00,6512.57,123.30,TRADE
NSW1,2024/01/10 02:30:00,6514.72,125.16,TRADE
NSW1,2024/01/10 02:35:00,6489.12,120.84,TRADE
NSW1,2024/01/10 02:40:00,6499.25,123.79,TRADE
NSW1,2024/01/10 02:45:00,6482.18,122.49,TRADE
NSW1,2024/01/10 02:50:00,6480.63,127.99,TRADE
NSW1,2024/01/10 02:55:00,6472.67,109.15,TRADE
NSW1,2024/01/10 03:00:00,6472.29,101.91,TRADE
NSW1,2024/01/10 03:05:00,6455.22,97.02,TRADE
NSW1,2024/01/10 03:10:00,6468.97,99.60,TRADE
NSW1,2024/01/10 03:15:00,6444.49,85.39,TRADE
NSW1,2024/01/10 03:20:00,6488.39,100,TRADE
NSW1,2024/01/10 03:25:00,6447.73,91.48,TRADE
NSW1,2024/01/10 03:30:00,6476.03,91.52,TRADE
NSW1,2024/01/10 03:35:00,6463.82,91.88,TRADE
NSW1,2024/01/10 03:40:00,6504.14,102.93,TRADE
NSW1,2024/01/10 03:45:00,6484.95,102.89,TRADE
NSW1,2024/01/10 03:50:00,6486.94,102.93,TRADE
NSW1,2024/01/10 03:55:00,6533.52,102.51,TRADE
NSW1,2024/01/10 04:00:00,6500.81,103.77,TRADE
NSW1,2024/01/10 04:05:00,6567.86,79.27,TRADE
NSW1,2024/01/10 04:10:00,6624.86,94.86,TRADE
NSW1,2024/01/10 04:15:00,6606.33,96.97,TRADE
NSW1,2024/01/10 04:20:00,6672.29,100.01,TRADE
NSW1,2024/01/10 04:25:00,6676.84,136,TRADE
NSW1,2024/01/10 04:30:00,6745.05,137.68,TRADE
NSW1,2024/01/10 04:35:00,6725.1,136,TRADE
NSW1,2024/01/10 04:40:00,6804.58,137.68,TRADE
NSW1,2024/01/10 04:45:00,6790.33,137.68,TRADE
NSW1,2024/01/10 04:50:00,6811.98,137.68,TRADE
NSW1,2024/01/10 04:55:00,6811.79,137.68,TRADE
NSW1,2024/01/10 05:00:00,6883.87,140.32,TRADE
NSW1,2024/01/10 05:05:00,6934.06,137.68,TRADE
NSW1,2024/01/10 05:10:00,7057.97,279.02,TRADE
NSW1,2024/01/10 05:15:00,7114.18,183.68,TRADE
NSW1,2024/01/10 05:20:00,7181.34,139.99,TRADE
NSW1,2024/01/10 05:25:00,7154.2,120.18,TRADE
NSW1,2024/01/10 05:30:00,7240.31,137.68,TRADE
NSW1,2024/01/10 05:35:00,7208.13,137.68,TRADE
NSW1,2024/01/10 05:40:00,7286.4,137.68,TRADE
NSW1,2024/01/10 05:45:00,7251.15,137.68,TRADE
NSW1,2024/01/10 05:50:00,7350.37,119.45,TRADE
NSW1,2024/01/10 05:55:00,7401.56,115.45,TRADE
NSW1,2024/01/10 06:00:00,7314.17,93.16,TRADE
NSW1,2024/01/10 06:05:00,7456.79,95.21,TRADE
NSW1,2024/01/10 06:10:00,7419.73,84.50,TRADE
NSW1,2024/01/10 06:15:00,7462.32,77.27,TRADE
NSW1,2024/01/10 06:20:00,7519.09,64.95,TRADE
NSW1,2024/01/10 06:25:00,7493.78,62.74,TRADE
NSW1,2024/01/10 06:30:00,7506.18,53.08,TRADE
NSW1,2024/01/10 06:35:00,7485.14,62.75,TRADE
NSW1,2024/01/10 06:40:00,7548.56,53.82,TRADE
NSW1,2024/01/10 06:45:00,7550.22,54.52,TRADE
NSW1,2024/01/10 06:50:00,7546.01,57.90,TRADE
NSW1,2024/01/10 06:55:00,7634.75,54.32,TRADE
NSW1,2024/01/10 07:00:00,7626.57,48.84,TRADE
NSW1,2024/01/10 07:05:00,7604.43,51.88,TRADE
NSW1,2024/01/10 07:10:00,7681.5,58,TRADE
NSW1,2024/01/10 07:15:00,7726.6,62.44,TRADE
NSW1,2024/01/10 07:20:00,7772.77,59.45,TRADE
NSW1,2024/01/10 07:25:00,7755.74,56.10,TRADE
NSW1,2024/01/10 07:30:00,7646.52,37.80,TRADE
NSW1,2024/01/10 07:35:00,7615.94,43.53,TRADE
NSW1,2024/01/10 07:40:00,7716.9,45.27,TRADE
NSW1,2024/01/10 07:45:00,7754.88,53.77,TRADE
NSW1,2024/01/10 07:50:00,7668.08,37.92,TRADE
NSW1,2024/01/10 07:55:00,7585.2,53.82,TRADE
NSW1,2024/01/10 08:00:00,7546.17,50.05,TRADE
NSW1,2024/01/10 08:05:00,7527.56,51.20,TRADE
NSW1,2024/01/10 08:10:00,7471.6,62.75,TRADE
NSW1,2024/01/10 08:15:00,7484.74,55.71,TRADE
NSW1,2024/01/10 08:20:00,7481.43,55.09,TRADE
NSW1,2024/01/10 08:25:00,7383.07,39.43,TRADE
NSW1,2024/01/10 08:30:00,7386.38,50.45,TRADE
NSW1,2024/01/10 08:35:00,7364.69,41.23,TRADE
NSW1,2024/01/10 08:40:00,7308.71,42.06,TRADE
NSW1,2024/01/10 08:45:00,7184.05,36.23,TRADE
NSW1,2024/01/10 08:50:00,7209,35.88,TRADE
NSW1,2024/01/10 08:55:00,7165.47,38.35,TRADE
NSW1,2024/01/10 09:00:00,7066.92,36.31,TRADE
NSW1,2024/01/10 09:05:00,7086.41,10,TRADE
NSW1,2024/01/10 09:10:00,7116.52,36.13,TRADE
NSW1,2024/01/10 09:15:00,7071.58,35.88,TRADE
NSW1,2024/01/10 09:20:00,7100.08,36.59,TRADE
NSW1,2024/01/10 09:25:00,7016.95,36.13,TRADE
NSW1,2024/01/10 09:30:00,6977.64,16.91,TRADE
NSW1,2024/01/10 09:35:00,7098.26,20.34,TRADE
NSW1,2024/01/10 09:40:00,7112.18,37.96,TRADE
NSW1,2024/01/10 09:45:00,7095.86,57.59,TRADE
NSW1,2024/01/10 09:50:00,6932.62,36.01,TRADE
NSW1,2024/01/10 09:55:00,7015.74,39.20,TRADE
NSW1,2024/01/10 10:00:00,6993.61,38.92,TRADE
NSW1,2024/01/10 10:05:00,6965.89,36.13,TRADE
NSW1,2024/01/10 10:10:00,6983.99,37.57,TRADE
NSW1,2024/01/10 10:15:00,6970.34,52.34,TRADE
NSW1,2024/01/10 10:20:00,6947.02,47.01,TRADE
NSW1,2024/01/10 10:25:00,6963.36,57.89,TRADE
