REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/01/08 08:35:00,6971.58,35.88,TRADE
NSW1,2025/01/08 08:40:00,6941.99,48.95,TRADE
NSW1,2025/01/08 08:45:00,6903.82,75.90,TRADE
NSW1,2025/01/08 08:50:00,6861.97,57.01,TRADE
NSW1,2025/01/08 08:55:00,6846.3,57.01,TRADE
NSW1,2025/01/08 09:00:00,6839.77,57.01,TRADE
NSW1,2025/01/08 09:05:00,6870.63,68.15,TRADE
NSW1,2025/01/08 09:10:00,6969.1,75.90,TRADE
NSW1,2025/01/08 09:15:00,6982.38,36,TRADE
NSW1,2025/01/08 09:20:00,6984.59,57.01,TRADE
NSW1,2025/01/08 09:25:00,6935.25,47.11,TRADE
NSW1,2025/01/08 09:30:00,6919.34,35.88,TRADE
NSW1,2025/01/08 09:35:00,6921.33,56.98,TRADE
NSW1,2025/01/08 09:40:00,6904.83,36,TRADE
NSW1,2025/01/08 09:45:00,6786.06,36,TRADE
NSW1,2025/01/08 09:50:00,6661.47,36,TRADE
NSW1,2025/01/08 09:55:00,6576.77,20,TRADE
NSW1,2025/01/08 10:00:00,6554.52,20,TRADE
NSW1,2025/01/08 10:05:00,6534.33,35.88,TRADE
NSW1,2025/01/08 10:10:00,6621.67,56.98,TRADE
NSW1,2025/01/08 10:15:00,6546.46,31.08,TRADE
NSW1,2025/01/08 10:20:00,6655.08,36,TRADE
NSW1,2025/01/08 10:25:00,6579.64,56.98,TRADE
NSW1,2025/01/08 10:30:00,6601.49,56.98,TRADE
NSW1,2025/01/08 10:35:00,6613.17,56.98,TRADE
NSW1,2025/01/08 10:40:00,6697.76,56.98,TRADE
NSW1,2025/01/08 10:45:00,6649.38,56.98,TRADE
NSW1,2025/01/08 10:50:00,6740,63.32,TRADE
NSW1,2025/01/08 10:55:00,6757.17,63.32,TRADE
NSW1,2025/01/08 11:00:00,6761.51,75.90,TRADE
NSW1,2025/01/08 11:05:00,6771.25,56.98,TRADE
NSW1,2025/01/08 11:10:00,6883.2,36,TRADE
NSW1,2025/01/08 11:15:00,6803.94,36,TRADE
NSW1,2025/01/08 11:20:00,6867.26,56.98,TRADE
NSW1,2025/01/08 11:25:00,6755.05,36,TRADE
NSW1,2025/01/08 11:30:00,6784.14,36,TRADE
NSW1,2025/01/08 11:35:00,6672.13,36,TRADE
NSW1,2025/01/08 11:40:00,6695.79,36,TRADE
NSW1,2025/01/08 11:45:00,6672.03,36,TRADE
NSW1,2025/01/08 11:50:00,6712.77,36,TRADE
NSW1,2025/01/08 11:55:00,6694.76,67.69,TRADE
NSW1,2025/01/08 12:00:00,6753.69,45.93,TRADE
NSW1,2025/01/08 12:05:00,6739.75,36,TRADE
NSW1,2025/01/08 12:10:00,6812.15,57.01,TRADE
NSW1,2025/01/08 12:15:00,6814.15,36,TRADE
NSW1,2025/01/08 12:20:00,6780.35,36,TRADE
NSW1,2025/01/08 12:25:00,6771.38,57.01,TRADE
NSW1,2025/01/08 12:30:00,6750.91,57.01,TRADE
NSW1,2025/01/08 12:35:00,6780.18,38,TRADE
NSW1,2025/01/08 12:40:00,6672.52,-15.90,TRADE
NSW1,2025/01/08 12:45:00,6653.24,35.88,TRADE
NSW1,2025/01/08 12:50:00,6645.12,20,TRADE
NSW1,2025/01/08 12:55:00,6690.93,35.88,TRADE
NSW1,2025/01/08 13:00:00,6696.67,36,TRADE
NSW1,2025/01/08 13:05:00,6754.53,56.98,TRADE
NSW1,2025/01/08 13:10:00,6702.25,36,TRADE
NSW1,2025/01/08 13:15:00,6723.27,56.98,TRADE
NSW1,2025/01/08 13:20:00,6674.64,36,TRADE
NSW1,2025/01/08 13:25:00,6675.4,4.32,TRADE
NSW1,2025/01/08 13:30:00,6732.63,20,TRADE
NSW1,2025/01/08 13:35:00,6777.8,35.88,TRADE
NSW1,2025/01/08 13:40:00,6783.77,35.88,TRADE
NSW1,2025/01/08 13:45:00,6761.71,75.90,TRADE
NSW1,2025/01/08 13:50:00,6808.17,36,TRADE
NSW1,2025/01/08 13:55:00,6834.94,36,TRADE
NSW1,2025/01/08 14:00:00,6800.05,36,TRADE
NSW1,2025/01/08 14:05:00,6734.85,36,TRADE
NSW1,2025/01/08 14:10:00,6794.8,36,TRADE
NSW1,2025/01/08 14:15:00,6772.95,36,TRADE
NSW1,2025/01/08 14:20:00,6787.69,48.17,TRADE
NSW1,2025/01/08 14:25:00,6770.62,35.88,TRADE
NSW1,2025/01/08 14:30:00,6775.67,36,TRADE
NSW1,2025/01/08 14:35:00,6805.89,40.78,TRADE
NSW1,2025/01/08 14:40:00,6789.39,36,TRADE
NSW1,2025/01/08 14:45:00,6805.52,-19.05,TRADE
NSW1,2025/01/08 14:50:00,6835.75,20,TRADE
NSW1,2025/01/08 14:55:00,6835.01,-30.01,TRADE
NSW1,2025/01/08 15:00:00,6863.91,-27.99,TRADE
NSW1,2025/01/08 15:05:00,6797.93,-30.01,TRADE
NSW1,2025/01/08 15:10:00,6835.43,-19.11,TRADE
NSW1,2025/01/08 15:15:00,6815.42,-27.51,TRADE
NSW1,2025/01/08 15:20:00,6824.25,-26.85,TRADE
NSW1,2025/01/08 15:25:00,6878.16,-16.39,TRADE
NSW1,2025/01/08 15:30:00,6926.93,36,TRADE
NSW1,2025/01/08 15:35:00,6992.67,35.88,TRADE
NSW1,2025/01/08 15:40:00,7093.96,8.04,TRADE
NSW1,2025/01/08 15:45:00,7178.26,35.93,TRADE
NSW1,2025/01/08 15:50:00,7193.06,35.88,TRADE
NSW1,2025/01/08 15:55:00,7295.15,8.21,TRADE
NSW1,2025/01/08 16:00:00,7313.19,-25.01,TRADE
NSW1,2025/01/08 16:05:00,7337.93,8.26,TRADE
NSW1,2025/01/08 16:10:00,7374.78,45,TRADE
NSW1,2025/01/08 16:15:00,7428.86,35.88,TRADE
NSW1,2025/01/08 16:20:00,7467.79,8.36,TRADE
NSW1,2025/01/08 16:25:00,7507.48,18.33,TRADE
NSW1,2025/01/08 16:30:00,7543.02,18.50,TRADE
NSW1,2025/01/08 16:35:00,7546.84,36,TRADE
NSW1,2025/01/08 16:40:00,7617.25,30.41,TRADE
NSW1,2025/01/08 16:45:00,7662.38,38.74,TRADE
NSW1,2025/01/08 16:50:00,7692.71,47.16,TRADE
NSW1,2025/01/08 16:55:00,7719.46,36,TRADE
NSW1,2025/01/08 17:00:00,7703.73,20,TRADE
NSW1,2025/01/08 17:05:00,7821.38,20,TRADE
NSW1,2025/01/08 17:10:00,7806,69.30,TRADE
NSW1,2025/01/08 17:15:00,7771.46,60,TRADE
NSW1,2025/01/08 17:20:00,7869.92,65.72,TRADE
NSW1,2025/01/08 17:25:00,7914.35,89.73,TRADE
NSW1,2025/01/08 17:30:00,7905.93,84.21,TRADE
NSW1,2025/01/08 17:35:00,7914.64,80.55,TRADE
NSW1,2025/01/08 17:40:00,7917.89,78.74,TRADE
NSW1,2025/01/08 17:45:00,7956.5,76,TRADE
NSW1,2025/01/08 17:50:00,7969.93,57.01,TRADE
NSW1,2025/01/08 17:55:00,7950.96,73.76,TRADE
NSW1,2025/01/08 18:00:00,7948.75,93.09,TRADE
NSW1,2025/01/08 18:05:00,7965,116.44,TRADE
NSW1,2025/01/08 18:10:00,8002.98,97.19,TRADE
NSW1,2025/01/08 18:15:00,7934.89,96.51,TRADE
NSW1,2025/01/08 18:20:00,7957.81,94.95,TRADE
NSW1,2025/01/08 18:25:00,7956.26,98.69,TRADE
NSW1,2025/01/08 18:30:00,7998.67,126.06,TRADE
NSW1,2025/01/08 18:35:00,7956.16,125.13,TRADE
NSW1,2025/01/08 18:40:00,7967.91,114.72,TRADE
NSW1,2025/01/08 18:45:00,7991.95,130.71,TRADE
NSW1,2025/01/08 18:50:00,7912.36,130.53,TRADE
NSW1,2025/01/08 18:55:00,7973.48,114.70,TRADE
NSW1,2025/01/08 19:00:00,7970.49,130.50,TRADE
NSW1,2025/01/08 19:05:00,7991.16,115.36,TRADE
NSW1,2025/01/08 19:10:00,8030.98,116.85,TRADE
NSW1,2025/01/08 19:15:00,8025.26,105.89,TRADE
NSW1,2025/01/08 19:20:00,8033.04,126.08,TRADE
NSW1,2025/01/08 19:25:00,8044.96,117.62,TRADE
NSW1,2025/01/08 19:30:00,8054.15,104.50,TRADE
NSW1,2025/01/08 19:35:00,8084.2,117.70,TRADE
NSW1,2025/01/08 19:40:00,8088.2,111.80,TRADE
NSW1,2025/01/08 19:45:00,8021.94,125.86,TRADE
NSW1,2025/01/08 19:50:00,8057.21,104.50,TRADE
NSW1,2025/01/08 19:55:00,7990.45,99.96,TRADE
NSW1,2025/01/08 20:00:00,7938.85,87.50,TRADE
NSW1,2025/01/08 20:05:00,7898.3,99.09,TRADE
NSW1,2025/01/08 20:10:00,7901.67,99.71,TRADE
NSW1,2025/01/08 20:15:00,7869.03,99.15,TRADE
NSW1,2025/01/08 20:20:00,7766.48,89.19,TRADE
NSW1,2025/01/08 20:25:00,7743.27,92.08,TRADE
NSW1,2025/01/08 20:30:00,7753.49,88.23,TRADE
NSW1,2025/01/08 20:35:00,7707.48,87.50,TRADE
NSW1,2025/01/08 20:40:00,7688.12,83.22,TRADE
NSW1,2025/01/08 20:45:00,7668.32,83.72,TRADE
NSW1,2025/01/08 20:50:00,7655.59,83.80,TRADE
NSW1,2025/01/08 20:55:00,7625.7,77.08,TRADE
NSW1,2025/01/08 21:00:00,7546.07,76,TRADE
NSW1,2025/01/08 21:05:00,7493.91,76,TRADE
NSW1,2025/01/08 21:10:00,7530.77,78,TRADE
NSW1,2025/01/08 21:15:00,7578.94,76.86,TRADE
NSW1,2025/01/08 21:20:00,7568.22,78.38,TRADE
NSW1,2025/01/08 21:25:00,7553.06,79.72,TRADE
NSW1,2025/01/08 21:30:00,7523.05,77.05,TRADE
NSW1,2025/01/08 21:35:00,7525.82,76,TRADE
NSW1,2025/01/08 21:40:00,7517.19,77.16,TRADE
NSW1,2025/01/08 21:45:00,7473.59,76,TRADE
NSW1,2025/01/08 21:50:00,7475.83,76,TRADE
NSW1,2025/01/08 21:55:00,7459.96,76,TRADE
NSW1,2025/01/08 22:00:00,7396.92,71.64,TRADE
NSW1,2025/01/08 22:05:00,7366.76,75.90,TRADE
NSW1,2025/01/08 22:10:00,7375.86,76,TRADE
NSW1,2025/01/08 22:15:00,7307.79,76,TRADE
NSW1,2025/01/08 22:20:00,7315.99,76,TRADE
NSW1,2025/01/08 22:25:00,7274.72,76.05,TRADE
NSW1,2025/01/08 22:30:00,7282.45,76.67,TRADE
NSW1,2025/01/08 22:35:00,7263.38,76.28,TRADE
NSW1,2025/01/08 22:40:00,7226.05,76,TRADE
NSW1,2025/01/08 22:45:00,7203.75,76,TRADE
NSW1,2025/01/08 22:50:00,7239.48,76.87,TRADE
NSW1,2025/01/08 22:55:00,7211.49,76,TRADE
NSW1,2025/01/08 23:00:00,7213.84,77.87,TRADE
NSW1,2025/01/08 23:05:00,7149.99,77.94,TRADE
NSW1,2025/01/08 23:10:00,7193.55,81.52,TRADE
NSW1,2025/01/08 23:15:00,7135.68,77.90,TRADE
NSW1,2025/01/08 23:20:00,7100.89,75.90,TRADE
NSW1,2025/01/08 23:25:00,7022.7,71.54,TRADE
NSW1,2025/01/08 23:30:00,7014.41,75.90,TRADE
NSW1,2025/01/08 23:35:00,7004.91,75.90,TRADE
NSW1,2025/01/08 23:40:00,6987.76,76,TRADE
NSW1,2025/01/08 23:45:00,6946.56,79.73,TRADE
NSW1,2025/01/08 23:50:00,6944.83,80.78,TRADE
NSW1,2025/01/08 23:55:00,6964.77,91.12,TRADE
NSW1,2025/01/09 00:00:00,6906.36,84,TRADE
NSW1,2025/01/09 00:05:00,6913.98,81.91,TRADE
NSW1,2025/01/09 00:10:00,6888.97,85.11,TRADE
NSW1,2025/01/09 00:15:00,6861.02,85.69,TRADE
NSW1,2025/01/09 00:20:00,6802.03,85.21,TRADE
NSW1,2025/01/09 00:25:00,6710.85,76,TRADE
NSW1,2025/01/09 00:30:00,6694.54,76,TRADE
NSW1,2025/01/09 00:35:00,6698.07,83.82,TRADE
NSW1,2025/01/09 00:40:00,6684.34,76,TRADE
NSW1,2025/01/09 00:45:00,6622.29,76,TRADE
NSW1,2025/01/09 00:50:00,6579.91,76,TRADE
NSW1,2025/01/09 00:55:00,6536.35,76,TRADE
NSW1,2025/01/09 01:00:00,6488.13,76,TRADE
NSW1,2025/01/09 01:05:00,6480.44,76,TRADE
NSW1,2025/01/09 01:10:00,6531.59,78,TRADE
NSW1,2025/01/09 01:15:00,6476.16,76.90,TRADE
NSW1,2025/01/09 01:20:00,6471.05,85.26,TRADE
NSW1,2025/01/09 01:25:00,6397.27,80.98,TRADE
NSW1,2025/01/09 01:30:00,6405.48,81.49,TRADE
NSW1,2025/01/09 01:35:00,6382.59,81.52,TRADE
NSW1,2025/01/09 01:40:00,6375.03,81.65,TRADE
NSW1,2025/01/09 01:45:00,6373.02,81.59,TRADE
NSW1,2025/01/09 01:50:00,6307.71,76,TRADE
NSW1,2025/01/09 01:55:00,6321.69,76,TRADE
NSW1,2025/01/09 02:00:00,6272.76,76,TRADE
NSW1,2025/01/09 02:05:00,6257.66,80.22,TRADE
NSW1,2025/01/09 02:10:00,6294.62,80.72,TRADE
NSW1,2025/01/09 02:15:00,6250.38,84.97,TRADE
NSW1,2025/01/09 02:20:00,6229.75,85.52,TRADE
NSW1,2025/01/09 02:25:00,6256.61,86.61,TRADE
NSW1,2025/01/09 02:30:00,6220.77,86.48,TRADE
NSW1,2025/01/09 02:35:00,6201.93,90.08,TRADE
NSW1,2025/01/09 02:40:00,6182.47,87.22,TRADE
NSW1,2025/01/09 02:45:00,6133.44,86.72,TRADE
NSW1,2025/01/09 02:50:00,6157.64,87.22,TRADE
NSW1,2025/01/09 02:55:00,6118.41,87.32,TRADE
NSW1,2025/01/09 03:00:00,6149.66,98.88,TRADE
NSW1,2025/01/09 03:05:00,6168.19,88.39,TRADE
NSW1,2025/01/09 03:10:00,6146.09,87.50,TRADE
NSW1,2025/01/09 03:15:00,6156.94,87.66,TRADE
NSW1,2025/01/09 03:20:00,6167.3,87.50,TRADE
NSW1,2025/01/09 03:25:00,6133.2,87.50,TRADE
NSW1,2025/01/09 03:30:00,6134.65,87.84,TRADE
NSW1,2025/01/09 03:35:00,6163.88,101.83,TRADE
NSW1,2025/01/09 03:40:00,6142.65,100.33,TRADE
NSW1,2025/01/09 03:45:00,6102.83,99.63,TRADE
NSW1,2025/01/09 03:50:00,6153.86,100.37,TRADE
NSW1,2025/01/09 03:55:00,6185.31,109.49,TRADE
NSW1,2025/01/09 04:00:00,6187.75,102.02,TRADE
NSW1,2025/01/09 04:05:00,6200.08,87.50,TRADE
NSW1,2025/01/09 04:10:00,6320.27,98.97,TRADE
NSW1,2025/01/09 04:15:00,6295.82,95.28,TRADE
NSW1,2025/01/09 04:20:00,6349.29,95.94,TRADE
NSW1,2025/01/09 04:25:00,6325.74,94.10,TRADE
NSW1,2025/01/09 04:30:00,6359.23,100.69,TRADE
NSW1,2025/01/09 04:35:00,6353.12,93.44,TRADE
NSW1,2025/01/09 04:40:00,6444.65,94.01,TRADE
NSW1,2025/01/09 04:45:00,6473.66,100.48,TRADE
NSW1,2025/01/09 04:50:00,6496.34,101.25,TRADE
NSW1,2025/01/09 04:55:00,6479.64,101.30,TRADE
NSW1,2025/01/09 05:00:00,6531.38,120.74,TRADE
NSW1,2025/01/09 05:05:00,6559.76,109.69,TRADE
NSW1,2025/01/09 05:10:00,6641.33,120.20,TRADE
NSW1,2025/01/09 05:15:00,6695.73,122.46,TRADE
NSW1,2025/01/09 05:20:00,6699.74,113.94,TRADE
NSW1,2025/01/09 05:25:00,6743.96,108.89,TRADE
NSW1,2025/01/09 05:30:00,6747.46,109.48,TRADE
NSW1,2025/01/09 05:35:00,6740.21,101,TRADE
NSW1,2025/01/09 05:40:00,6766.7,100.91,TRADE
NSW1,2025/01/09 05:45:00,6770.09,92.63,TRADE
NSW1,2025/01/09 05:50:00,6747.91,76,TRADE
NSW1,2025/01/09 05:55:00,6741.59,76,TRADE
NSW1,2025/01/09 06:00:00,6682.16,68.39,TRADE
NSW1,2025/01/09 06:05:00,6710.76,75.90,TRADE
NSW1,2025/01/09 06:10:00,6688.39,75.90,TRADE
NSW1,2025/01/09 06:15:00,6681.66,35.88,TRADE
NSW1,2025/01/09 06:20:00,6731.54,33.13,TRADE
NSW1,2025/01/09 06:25:00,6767.6,-21.70,TRADE
NSW1,2025/01/09 06:30:00,6791.48,-29.58,TRADE
NSW1,2025/01/09 06:35:00,6748.68,-20.14,TRADE
NSW1,2025/01/09 06:40:00,6762.67,-32.01,TRADE
NSW1,2025/01/09 06:45:00,6776.87,8.65,TRADE
NSW1,2025/01/09 06:50:00,6752.44,-15,TRADE
NSW1,2025/01/09 06:55:00,6790.12,8.76,TRADE
NSW1,2025/01/09 07:00:00,6783.75,-17.12,TRADE
NSW1,2025/01/09 07:05:00,6765.64,8.54,TRADE
NSW1,2025/01/09 07:10:00,6834.4,19.39,TRADE
NSW1,2025/01/09 07:15:00,6852.37,35.63,TRADE
NSW1,2025/01/09 07:20:00,6811.04,8.32,TRADE
NSW1,2025/01/09 07:25:00,6776.86,8.62,TRADE
NSW1,2025/01/09 07:30:00,6801.39,19.52,TRADE
NSW1,2025/01/09 07:35:00,6783.77,11.89,TRADE
NSW1,2025/01/09 07:40:00,6763.34,50.57,TRADE
NSW1,2025/01/09 07:45:00,6749.3,35.88,TRADE
NSW1,2025/01/09 07:50:00,6637.16,12.55,TRADE
NSW1,2025/01/09 07:55:00,6598.52,59.61,TRADE
NSW1,2025/01/09 08:00:00,6592.97,57.01,TRADE
NSW1,2025/01/09 08:05:00,6492.53,35.88,TRADE
NSW1,2025/01/09 08:10:00,6487.73,57.01,TRADE
NSW1,2025/01/09 08:15:00,6392.65,75.90,TRADE
NSW1,2025/01/09 08:20:00,6399.28,57.01,TRADE
NSW1,2025/01/09 08:25:00,6311.72,57.01,TRADE
NSW1,2025/01/09 08:30:00,6329.33,57.01,TRADE
NSW1,2025/01/09 08:35:00,6251,8.92,TRADE
NSW1,2025/01/09 08:40:00,6257.04,-17.84,TRADE
NSW1,2025/01/09 08:45:00,6218.89,8.80,TRADE
NSW1,2025/01/09 08:50:00,6083.01,8.49,TRADE
NSW1,2025/01/09 08:55:00,6036.78,18.61,TRADE
NSW1,2025/01/09 09:00:00,6000.81,18.88,TRADE
NSW1,2025/01/09 09:05:00,6050.61,30.37,TRADE
NSW1,2025/01/09 09:10:00,6267.09,30.64,TRADE
NSW1,2025/01/09 09:15:00,6331.72,36,TRADE
NSW1,2025/01/09 09:20:00,6346.46,66.17,TRADE
NSW1,2025/01/09 09:25:00,6337.03,36,TRADE
NSW1,2025/01/09 09:30:00,6399.62,36.57,TRADE
NSW1,2025/01/09 09:35:00,6439.75,36.73,TRADE
NSW1,2025/01/09 09:40:00,6561.2,58.86,TRADE
NSW1,2025/01/09 09:45:00,6540.52,56.98,TRADE
NSW1,2025/01/09 09:50:00,6472.34,57.01,TRADE
NSW1,2025/01/09 09:55:00,6401.16,32.31,TRADE
NSW1,2025/01/09 10:00:00,6313.17,19.78,TRADE
NSW1,2025/01/09 10:05:00,6209.6,35.87,TRADE
NSW1,2025/01/09 10:10:00,6153.14,33.29,TRADE
NSW1,2025/01/09 10:15:00,6039.68,36,TRADE
NSW1,2025/01/09 10:20:00,6016.21,12.74,TRADE
NSW1,2025/01/09 10:25:00,6000.58,45,TRADE
NSW1,2025/01/09 10:30:00,5932.29,34.85,TRADE
NSW1,2025/01/09 10:35:00,5938.74,36,TRADE
NSW1,2025/01/09 10:40:00,5930.55,11,TRADE
NSW1,2025/01/09 10:45:00,5929.16,34.77,TRADE
NSW1,2025/01/09 10:50:00,5968.94,56.73,TRADE
NSW1,2025/01/09 10:55:00,5934.68,35.13,TRADE
NSW1,2025/01/09 11:00:00,5981.49,45.45,TRADE
NSW1,2025/01/09 11:05:00,5959.2,44.29,TRADE
NSW1,2025/01/09 11:10:00,5930.58,54.81,TRADE
NSW1,2025/01/09 11:15:00,5903.89,57.01,TRADE
NSW1,2025/01/09 11:20:00,5880.59,36,TRADE
NSW1,2025/01/09 11:25:00,5916.89,56.98,TRADE
NSW1,2025/01/09 11:30:00,5909.39,57.01,TRADE
NSW1,2025/01/09 11:35:00,5907.37,56.98,TRADE
NSW1,2025/01/09 11:40:00,5973.16,56.98,TRADE
NSW1,2025/01/09 11:45:00,5994.12,36.02,TRADE
NSW1,2025/01/09 11:50:00,6067.74,56.98,TRADE
NSW1,2025/01/09 11:55:00,6160.7,36,TRADE
NSW1,2025/01/09 12:00:00,6252.57,57.01,TRADE
NSW1,2025/01/09 12:05:00,6282.66,56.98,TRADE
NSW1,2025/01/09 12:10:00,6366.62,56.98,TRADE
NSW1,2025/01/09 12:15:00,6351.69,83.49,TRADE
NSW1,2025/01/09 12:20:00,6412.92,160.02,TRADE
NSW1,2025/01/09 12:25:00,6431.99,57.01,TRADE
NSW1,2025/01/09 12:30:00,6450.18,96.71,TRADE
NSW1,2025/01/09 12:35:00,6381.08,145.26,TRADE
NSW1,2025/01/09 12:40:00,6368.68,103.48,TRADE
NSW1,2025/01/09 12:45:00,6326,113.86,TRADE
NSW1,2025/01/09 12:50:00,6328.38,102.16,TRADE
NSW1,2025/01/09 12:55:00,6401,95.46,TRADE
NSW1,2025/01/09 13:00:00,6360.65,76,TRADE
NSW1,2025/01/09 13:05:00,6372.13,71.54,TRADE
NSW1,2025/01/09 13:10:00,6337.42,56.98,TRADE
NSW1,2025/01/09 13:15:00,6252.48,5.17,TRADE
NSW1,2025/01/09 13:20:00,6325.18,34.87,TRADE
NSW1,2025/01/09 13:25:00,6363.04,56.75,TRADE
NSW1,2025/01/09 13:30:00,6330.48,46.08,TRADE
NSW1,2025/01/09 13:35:00,6403.24,47.22,TRADE
NSW1,2025/01/09 13:40:00,6307.24,57.01,TRADE
NSW1,2025/01/09 13:45:00,6311.73,56.98,TRADE
NSW1,2025/01/09 13:50:00,6304.85,46.49,TRADE
NSW1,2025/01/09 13:55:00,6462.96,47.94,TRADE
NSW1,2025/01/09 14:00:00,6459.09,58.29,TRADE
NSW1,2025/01/09 14:05:00,6476.25,57.01,TRADE
NSW1,2025/01/09 14:10:00,6355.46,59.35,TRADE
NSW1,2025/01/09 14:15:00,6305.46,67.69,TRADE
NSW1,2025/01/09 14:20:00,6280.37,76.28,TRADE
NSW1,2025/01/09 14:25:00,6268.55,57.01,TRADE
NSW1,2025/01/09 14:30:00,6318.23,81.20,TRADE
NSW1,2025/01/09 14:35:00,6321.04,55.05,TRADE
NSW1,2025/01/09 14:40:00,6333.44,73.20,TRADE
NSW1,2025/01/09 14:45:00,6429.68,56.98,TRADE
NSW1,2025/01/09 14:50:00,6460.17,57.01,TRADE
NSW1,2025/01/09 14:55:00,6548.16,91.27,TRADE
NSW1,2025/01/09 15:00:00,6610.74,109.12,TRADE
NSW1,2025/01/09 15:05:00,6725.39,72.34,TRADE
NSW1,2025/01/09 15:10:00,6755.79,73.25,TRADE
NSW1,2025/01/09 15:15:00,6890.65,94.23,TRADE
NSW1,2025/01/09 15:20:00,6966.85,79.13,TRADE
NSW1,2025/01/09 15:25:00,6945.15,76,TRADE
NSW1,2025/01/09 15:30:00,6988.18,73.51,TRADE
NSW1,2025/01/09 15:35:00,7071.23,76,TRADE
NSW1,2025/01/09 15:40:00,7158.18,99.76,TRADE
NSW1,2025/01/09 15:45:00,7130.78,95.94,TRADE
NSW1,2025/01/09 15:50:00,7138.48,75.51,TRADE
NSW1,2025/01/09 15:55:00,7254.27,80.82,TRADE
NSW1,2025/01/09 16:00:00,7342.8,180.21,TRADE
NSW1,2025/01/09 16:05:00,7351.25,132.72,TRADE
NSW1,2025/01/09 16:10:00,7454.33,134.56,TRADE
NSW1,2025/01/09 16:15:00,7554,144.82,TRADE
NSW1,2025/01/09 16:20:00,7517.71,143.44,TRADE
NSW1,2025/01/09 16:25:00,7510.8,136.21,TRADE
NSW1,2025/01/09 16:30:00,7618.98,144.34,TRADE
NSW1,2025/01/09 16:35:00,7667.56,135.26,TRADE
NSW1,2025/01/09 16:40:00,7723.54,135.88,TRADE
NSW1,2025/01/09 16:45:00,7783.39,114.98,TRADE
NSW1,2025/01/09 16:50:00,7904.23,137.85,TRADE
NSW1,2025/01/09 16:55:00,7920.21,122.61,TRADE
NSW1,2025/01/09 17:00:00,7977.18,132.90,TRADE
NSW1,2025/01/09 17:05:00,8102.26,110.18,TRADE
NSW1,2025/01/09 17:10:00,8106.93,106.73,TRADE
NSW1,2025/01/09 17:15:00,8149.66,119.50,TRADE
NSW1,2025/01/09 17:20:00,8178.66,163.67,TRADE
NSW1,2025/01/09 17:25:00,8174.13,165.43,TRADE
NSW1,2025/01/09 17:30:00,8203.43,169.10,TRADE
NSW1,2025/01/09 17:35:00,8190.03,147.89,TRADE
NSW1,2025/01/09 17:40:00,8140.44,140.54,TRADE
NSW1,2025/01/09 17:45:00,8221.81,154.65,TRADE
NSW1,2025/01/09 17:50:00,8185.21,164.42,TRADE
NSW1,2025/01/09 17:55:00,8146.47,168.45,TRADE
NSW1,2025/01/09 18:00:00,8146.02,169.79,TRADE
NSW1,2025/01/09 18:05:00,8267.28,196.09,TRADE
NSW1,2025/01/09 18:10:00,8162.29,160.57,TRADE
NSW1,2025/01/09 18:15:00,8234.27,194.34,TRADE
NSW1,2025/01/09 18:20:00,8225.33,160.02,TRADE
NSW1,2025/01/09 18:25:00,8268.04,161.99,TRADE
NSW1,2025/01/09 18:30:00,8347.09,174.14,TRADE
NSW1,2025/01/09 18:35:00,8316.57,197.97,TRADE
NSW1,2025/01/09 18:40:00,8324.41,190.82,TRADE
NSW1,2025/01/09 18:45:00,8333.55,195.97,TRADE
NSW1,2025/01/09 18:50:00,8447.52,208.15,TRADE
NSW1,2025/01/09 18:55:00,8444.15,271.39,TRADE
NSW1,2025/01/09 19:00:00,8359.62,202.85,TRADE
NSW1,2025/01/09 19:05:00,8455.06,238.17,TRADE
NSW1,2025/01/09 19:10:00,8462.67,243.13,TRADE
NSW1,2025/01/09 19:15:00,8450.75,255.99,TRADE
NSW1,2025/01/09 19:20:00,8371.34,258.71,TRADE
NSW1,2025/01/09 19:25:00,8341.22,200.90,TRADE
NSW1,2025/01/09 19:30:00,8451.24,243.04,TRADE
NSW1,2025/01/09 19:35:00,8417.23,299.99,TRADE
NSW1,2025/01/09 19:40:00,8387.47,247.04,TRADE
NSW1,2025/01/09 19:45:00,8345.47,160.02,TRADE
NSW1,2025/01/09 19:50:00,8342.87,167.90,TRADE
NSW1,2025/01/09 19:55:00,8311.94,160.02,TRADE
NSW1,2025/01/09 20:00:00,8291.18,160.02,TRADE
NSW1,2025/01/09 20:05:00,8255.78,144.27,TRADE
NSW1,2025/01/09 20:10:00,8247.8,144.34,TRADE
NSW1,2025/01/09 20:15:00,8167.67,128.30,TRADE
NSW1,2025/01/09 20:20:00,8179.53,132.75,TRADE
NSW1,2025/01/09 20:25:00,8102.47,125.36,TRADE
NSW1,2025/01/09 20:30:00,8080.03,108.89,TRADE
NSW1,2025/01/09 20:35:00,8046.1,115.14,TRADE
NSW1,2025/01/09 20:40:00,7997.76,122.02,TRADE
NSW1,2025/01/09 20:45:00,7943.61,105.20,TRADE
NSW1,2025/01/09 20:50:00,7897.17,114.64,TRADE
NSW1,2025/01/09 20:55:00,7920.57,107.81,TRADE
NSW1,2025/01/09 21:00:00,7892.59,108.52,TRADE
NSW1,2025/01/09 21:05:00,7834.16,106.87,TRADE
NSW1,2025/01/09 21:10:00,7861.19,108.89,TRADE
NSW1,2025/01/09 21:15:00,7872.71,157.23,TRADE
