REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026/01/06 16:15:00,8499.08,57.08,TRADE
NSW1,2026/01/06 16:20:00,8614.71,67.51,TRADE
NSW1,2026/01/06 16:25:00,8690.54,65.47,TRADE
NSW1,2026/01/06 16:30:00,8818.8,69.41,TRADE
NSW1,2026/01/06 16:35:00,8953.23,76.69,TRADE
NSW1,2026/01/06 16:40:00,9025.72,86.13,TRADE
NSW1,2026/01/06 16:45:00,9129.75,81.25,TRADE
NSW1,2026/01/06 16:50:00,9308.97,82.07,TRADE
NSW1,2026/01/06 16:55:00,9387.66,88.46,TRADE
NSW1,2026/01/06 17:00:00,9483.66,103.99,TRADE
NSW1,2026/01/06 17:05:00,9521.94,66.87,TRADE
NSW1,2026/01/06 17:10:00,9548.57,66.86,TRADE
NSW1,2026/01/06 17:15:00,9618.76,73.20,TRADE
NSW1,2026/01/06 17:20:00,9692.72,89.12,TRADE
NSW1,2026/01/06 17:25:00,9792.02,109,TRADE
NSW1,2026/01/06 17:30:00,9859.65,109,TRADE
NSW1,2026/01/06 17:35:00,9834.48,106.02,TRADE
NSW1,2026/01/06 17:40:00,9889.65,105.02,TRADE
NSW1,2026/01/06 17:45:00,9899.07,109,TRADE
NSW1,2026/01/06 17:50:00,9961.96,109,TRADE
NSW1,2026/01/06 17:55:00,9950.01,117.93,TRADE
NSW1,2026/01/06 18:00:00,9899.32,131.90,TRADE
NSW1,2026/01/06 18:05:00,9862.65,109.01,TRADE
NSW1,2026/01/06 18:10:00,9903.43,113.12,TRADE
NSW1,2026/01/06 18:15:00,9909.65,134.28,TRADE
NSW1,2026/01/06 18:20:00,9913.36,130.89,TRADE
NSW1,2026/01/06 18:25:00,9948.73,150.73,TRADE
NSW1,2026/01/06 18:30:00,9823.89,137.76,TRADE
NSW1,2026/01/06 18:35:00,9858.31,136.09,TRADE
NSW1,2026/01/06 18:40:00,9859.85,150.82,TRADE
NSW1,2026/01/06 18:45:00,9740.34,179.96,TRADE
NSW1,2026/01/06 18:50:00,9701.49,162.66,TRADE
NSW1,2026/01/06 18:55:00,9753.41,178.64,TRADE
NSW1,2026/01/06 19:00:00,9673.09,151.55,TRADE
NSW1,2026/01/06 19:05:00,9673.54,153.33,TRADE
NSW1,2026/01/06 19:10:00,9629.19,166.74,TRADE
NSW1,2026/01/06 19:15:00,9560.45,161.85,TRADE
NSW1,2026/01/06 19:20:00,9580.23,180.24,TRADE
NSW1,2026/01/06 19:25:00,9538.5,264.86,TRADE
NSW1,2026/01/06 19:30:00,9445.11,175.80,TRADE
NSW1,2026/01/06 19:35:00,9497.51,157.96,TRADE
NSW1,2026/01/06 19:40:00,9519.42,164.85,TRADE
NSW1,2026/01/06 19:45:00,9476.64,174.59,TRADE
NSW1,2026/01/06 19:50:00,9466.74,170.54,TRADE
NSW1,2026/01/06 19:55:00,9386.8,154.68,TRADE
NSW1,2026/01/06 20:00:00,9349.32,166.38,TRADE
NSW1,2026/01/06 20:05:00,9292.82,143.99,TRADE
NSW1,2026/01/06 20:10:00,9375.97,145.30,TRADE
NSW1,2026/01/06 20:15:00,9280.26,117.12,TRADE
NSW1,2026/01/06 20:20:00,9350.91,144.29,TRADE
NSW1,2026/01/06 20:25:00,9225.8,154.69,TRADE
NSW1,2026/01/06 20:30:00,9136.2,143.84,TRADE
NSW1,2026/01/06 20:35:00,9116.8,139.76,TRADE
NSW1,2026/01/06 20:40:00,9106.9,109.41,TRADE
NSW1,2026/01/06 20:45:00,9097.33,103.99,TRADE
NSW1,2026/01/06 20:50:00,9028.61,107.18,TRADE
NSW1,2026/01/06 20:55:00,8950.16,99.20,TRADE
NSW1,2026/01/06 21:00:00,8882.18,98.64,TRADE
NSW1,2026/01/06 21:05:00,8806.34,99.39,TRADE
NSW1,2026/01/06 21:10:00,8796.59,108.89,TRADE
NSW1,2026/01/06 21:15:00,8767.01,101.85,TRADE
NSW1,2026/01/06 21:20:00,8783.91,103.62,TRADE
NSW1,2026/01/06 21:25:00,8706.08,97.12,TRADE
NSW1,2026/01/06 21:30:00,8680.34,87.10,TRADE
NSW1,2026/01/06 21:35:00,8635.06,78.23,TRADE
NSW1,2026/01/06 21:40:00,8579.1,85.70,TRADE
NSW1,2026/01/06 21:45:00,8560.7,80.42,TRADE
NSW1,2026/01/06 21:50:00,8488.56,80.59,TRADE
NSW1,2026/01/06 21:55:00,8441.14,79.97,TRADE
NSW1,2026/01/06 22:00:00,8406.65,80.57,TRADE
NSW1,2026/01/06 22:05:00,8304.87,81.88,TRADE
NSW1,2026/01/06 22:10:00,8332.01,86.87,TRADE
NSW1,2026/01/06 22:15:00,8298.37,82.65,TRADE
NSW1,2026/01/06 22:20:00,8241.76,82.18,TRADE
NSW1,2026/01/06 22:25:00,8148.49,82.09,TRADE
NSW1,2026/01/06 22:30:00,8153.67,81.67,TRADE
NSW1,2026/01/06 22:35:00,8068.16,81.63,TRADE
NSW1,2026/01/06 22:40:00,8051,82.47,TRADE
NSW1,2026/01/06 22:45:00,8014.39,81.78,TRADE
NSW1,2026/01/06 22:50:00,7973.45,82.42,TRADE
NSW1,2026/01/06 22:55:00,7936.91,80.67,TRADE
NSW1,2026/01/06 23:00:00,7893.32,80.02,TRADE
NSW1,2026/01/06 23:05:00,7806.75,81.22,TRADE
NSW1,2026/01/06 23:10:00,7823.35,84.49,TRADE
NSW1,2026/01/06 23:15:00,7723.53,84.52,TRADE
NSW1,2026/01/06 23:20:00,7672.95,81.22,TRADE
NSW1,2026/01/06 23:25:00,7618.03,83.01,TRADE
NSW1,2026/01/06 23:30:00,7666.39,90.81,TRADE
NSW1,2026/01/06 23:35:00,7603,90.04,TRADE
NSW1,2026/01/06 23:40:00,7625.18,103.99,TRADE
NSW1,2026/01/06 23:45:00,7575.16,105.79,TRADE
NSW1,2026/01/06 23:50:00,7603.47,81.11,TRADE
NSW1,2026/01/06 23:55:00,7569.22,84.30,TRADE
NSW1,2026/01/07 00:00:00,7531.06,80.65,TRADE
NSW1,2026/01/07 00:05:00,7443.64,81.14,TRADE
NSW1,2026/01/07 00:10:00,7426.52,80.05,TRADE
NSW1,2026/01/07 00:15:00,7350.83,79.31,TRADE
NSW1,2026/01/07 00:20:00,7301.87,78.68,TRADE
NSW1,2026/01/07 00:25:00,7250.59,69.99,TRADE
NSW1,2026/01/07 00:30:00,7190.85,63.76,TRADE
NSW1,2026/01/07 00:35:00,7199,79.19,TRADE
NSW1,2026/01/07 00:40:00,7152.33,80.37,TRADE
NSW1,2026/01/07 00:45:00,7126.76,70.79,TRADE
NSW1,2026/01/07 00:50:00,7104.31,71.32,TRADE
NSW1,2026/01/07 00:55:00,7060.18,78,TRADE
NSW1,2026/01/07 01:00:00,7032.51,78,TRADE
NSW1,2026/01/07 01:05:00,7025.61,78,TRADE
NSW1,2026/01/07 01:10:00,6980.56,78,TRADE
NSW1,2026/01/07 01:15:00,6963.82,70.55,TRADE
NSW1,2026/01/07 01:20:00,6938.44,78,TRADE
NSW1,2026/01/07 01:25:00,6869.51,70.19,TRADE
NSW1,2026/01/07 01:30:00,6849.48,59.54,TRADE
NSW1,2026/01/07 01:35:00,6832.67,67.82,TRADE
NSW1,2026/01/07 01:40:00,6819.86,71.98,TRADE
NSW1,2026/01/07 01:45:00,6778.58,57.06,TRADE
NSW1,2026/01/07 01:50:00,6750,58.55,TRADE
NSW1,2026/01/07 01:55:00,6755.07,57.06,TRADE
NSW1,2026/01/07 02:00:00,6717.58,57.06,TRADE
NSW1,2026/01/07 02:05:00,6713.52,59.98,TRADE
NSW1,2026/01/07 02:10:00,6734.61,57.06,TRADE
NSW1,2026/01/07 02:15:00,6708.18,57.06,TRADE
NSW1,2026/01/07 02:20:00,6672.79,56.44,TRADE
NSW1,2026/01/07 02:25:00,6671.95,57.06,TRADE
NSW1,2026/01/07 02:30:00,6650.4,56.98,TRADE
NSW1,2026/01/07 02:35:00,6633.49,57.06,TRADE
NSW1,2026/01/07 02:40:00,6623.65,57.06,TRADE
NSW1,2026/01/07 02:45:00,6643.61,57.06,TRADE
NSW1,2026/01/07 02:50:00,6590.02,57.06,TRADE
NSW1,2026/01/07 02:55:00,6580.89,57.06,TRADE
NSW1,2026/01/07 03:00:00,6601.01,57.06,TRADE
NSW1,2026/01/07 03:05:00,6566.06,57.06,TRADE
NSW1,2026/01/07 03:10:00,6578.56,59.95,TRADE
NSW1,2026/01/07 03:15:00,6572.26,57.26,TRADE
NSW1,2026/01/07 03:20:00,6581.33,57.30,TRADE
NSW1,2026/01/07 03:25:00,6533.34,57.06,TRADE
NSW1,2026/01/07 03:30:00,6558.61,57.06,TRADE
NSW1,2026/01/07 03:35:00,6569.97,57.08,TRADE
NSW1,2026/01/07 03:40:00,6546.81,57.06,TRADE
NSW1,2026/01/07 03:45:00,6576.94,57.06,TRADE
NSW1,2026/01/07 03:50:00,6564.1,57.06,TRADE
NSW1,2026/01/07 03:55:00,6596.2,57.07,TRADE
NSW1,2026/01/07 04:00:00,6586.64,56.98,TRADE
NSW1,2026/01/07 04:05:00,6576.06,57.06,TRADE
NSW1,2026/01/07 04:10:00,6644.16,57.08,TRADE
NSW1,2026/01/07 04:15:00,6673.39,57.06,TRADE
NSW1,2026/01/07 04:20:00,6658.69,57.06,TRADE
NSW1,2026/01/07 04:25:00,6682.75,57.06,TRADE
NSW1,2026/01/07 04:30:00,6725.29,57.06,TRADE
NSW1,2026/01/07 04:35:00,6738.51,56.98,TRADE
NSW1,2026/01/07 04:40:00,6756.02,57.08,TRADE
NSW1,2026/01/07 04:45:00,6748.48,56.98,TRADE
NSW1,2026/01/07 04:50:00,6777.45,56.98,TRADE
NSW1,2026/01/07 04:55:00,6802.4,57.06,TRADE
NSW1,2026/01/07 05:00:00,6842.63,57.06,TRADE
NSW1,2026/01/07 05:05:00,6870.43,57.06,TRADE
NSW1,2026/01/07 05:10:00,6925.97,57.06,TRADE
NSW1,2026/01/07 05:15:00,6989.19,57.06,TRADE
NSW1,2026/01/07 05:20:00,6985.01,57.06,TRADE
NSW1,2026/01/07 05:25:00,7076.39,57.06,TRADE
NSW1,2026/01/07 05:30:00,7013.88,56.98,TRADE
NSW1,2026/01/07 05:35:00,7032.94,56.98,TRADE
NSW1,2026/01/07 05:40:00,7069.94,56.98,TRADE
NSW1,2026/01/07 05:45:00,7069.61,54.18,TRADE
NSW1,2026/01/07 05:50:00,7058.11,29.23,TRADE
NSW1,2026/01/07 05:55:00,7136.15,29.60,TRADE
NSW1,2026/01/07 06:00:00,7050.81,15.45,TRADE
NSW1,2026/01/07 06:05:00,7098.61,29.41,TRADE
NSW1,2026/01/07 06:10:00,7086.41,15.44,TRADE
NSW1,2026/01/07 06:15:00,7159.57,0.77,TRADE
NSW1,2026/01/07 06:20:00,7200.42,0.70,TRADE
NSW1,2026/01/07 06:25:00,7186.19,0.01,TRADE
NSW1,2026/01/07 06:30:00,7237.8,0.70,TRADE
NSW1,2026/01/07 06:35:00,7171,0,TRADE
NSW1,2026/01/07 06:40:00,7210.73,0.70,TRADE
NSW1,2026/01/07 06:45:00,7192.24,0.70,TRADE
NSW1,2026/01/07 06:50:00,7171.19,0,TRADE
NSW1,2026/01/07 06:55:00,7137.9,0.70,TRADE
NSW1,2026/01/07 07:00:00,7140.36,-6.16,TRADE
NSW1,2026/01/07 07:05:00,7140.42,-2.74,TRADE
NSW1,2026/01/07 07:10:00,7192.22,1.37,TRADE
NSW1,2026/01/07 07:15:00,7118.89,0.70,TRADE
NSW1,2026/01/07 07:20:00,7144.76,35.88,TRADE
NSW1,2026/01/07 07:25:00,7174.38,35.88,TRADE
NSW1,2026/01/07 07:30:00,7150.8,36.06,TRADE
NSW1,2026/01/07 07:35:00,7043.25,36.06,TRADE
NSW1,2026/01/07 07:40:00,6988.56,36.06,TRADE
NSW1,2026/01/07 07:45:00,6941.34,36.06,TRADE
NSW1,2026/01/07 07:50:00,6942.3,35.88,TRADE
NSW1,2026/01/07 07:55:00,6891.17,36.06,TRADE
NSW1,2026/01/07 08:00:00,6806.88,0.70,TRADE
NSW1,2026/01/07 08:05:00,6882.57,56.98,TRADE
NSW1,2026/01/07 08:10:00,6842.4,36.06,TRADE
NSW1,2026/01/07 08:15:00,6798.71,36.06,TRADE
NSW1,2026/01/07 08:20:00,6727.02,36.06,TRADE
NSW1,2026/01/07 08:25:00,6684.13,36.06,TRADE
NSW1,2026/01/07 08:30:00,6665.97,36.06,TRADE
NSW1,2026/01/07 08:35:00,6617.45,22.07,TRADE
NSW1,2026/01/07 08:40:00,6584.73,27.61,TRADE
NSW1,2026/01/07 08:45:00,6548.37,0.70,TRADE
NSW1,2026/01/07 08:50:00,6530.27,36.06,TRADE
NSW1,2026/01/07 08:55:00,6495.11,0.70,TRADE
NSW1,2026/01/07 09:00:00,6439.13,0.70,TRADE
NSW1,2026/01/07 09:05:00,6451.67,0.51,TRADE
NSW1,2026/01/07 09:10:00,6507.86,34.01,TRADE
NSW1,2026/01/07 09:15:00,6464.22,0.70,TRADE
NSW1,2026/01/07 09:20:00,6504.88,0.70,TRADE
NSW1,2026/01/07 09:25:00,6532.14,0.70,TRADE
NSW1,2026/01/07 09:30:00,6492.24,0.70,TRADE
NSW1,2026/01/07 09:35:00,6421.13,0.70,TRADE
NSW1,2026/01/07 09:40:00,6519.12,22.07,TRADE
NSW1,2026/01/07 09:45:00,6547.99,0.06,TRADE
NSW1,2026/01/07 09:50:00,6622.25,39.25,TRADE
NSW1,2026/01/07 09:55:00,6583.76,36.06,TRADE
NSW1,2026/01/07 10:00:00,6544.03,0.70,TRADE
NSW1,2026/01/07 10:05:00,6578.22,0.70,TRADE
NSW1,2026/01/07 10:10:00,6560.47,5.30,TRADE
NSW1,2026/01/07 10:15:00,6597.98,22.07,TRADE
NSW1,2026/01/07 10:20:00,6492.32,22.07,TRADE
NSW1,2026/01/07 10:25:00,6478.97,0.70,TRADE
NSW1,2026/01/07 10:30:00,6478.54,22.07,TRADE
NSW1,2026/01/07 10:35:00,6445.52,22.07,TRADE
NSW1,2026/01/07 10:40:00,6461.79,22.07,TRADE
NSW1,2026/01/07 10:45:00,6491.56,22.07,TRADE
NSW1,2026/01/07 10:50:00,6519.09,22.07,TRADE
NSW1,2026/01/07 10:55:00,6566,34.01,TRADE
NSW1,2026/01/07 11:00:00,6550.11,36.07,TRADE
NSW1,2026/01/07 11:05:00,6565.94,36.06,TRADE
NSW1,2026/01/07 11:10:00,6658.79,36.07,TRADE
NSW1,2026/01/07 11:15:00,6576.23,22.07,TRADE
NSW1,2026/01/07 11:20:00,6645.26,22.07,TRADE
NSW1,2026/01/07 11:25:00,6670.85,34.01,TRADE
NSW1,2026/01/07 11:30:00,6694.79,22.07,TRADE
NSW1,2026/01/07 11:35:00,6784.54,22.07,TRADE
NSW1,2026/01/07 11:40:00,6699.9,22.07,TRADE
NSW1,2026/01/07 11:45:00,6773.8,36.06,TRADE
NSW1,2026/01/07 11:50:00,6795.09,36.07,TRADE
NSW1,2026/01/07 11:55:00,6887.36,35.88,TRADE
NSW1,2026/01/07 12:00:00,6859.05,35.88,TRADE
NSW1,2026/01/07 12:05:00,6946.24,36.07,TRADE
NSW1,2026/01/07 12:10:00,6955.59,22.07,TRADE
NSW1,2026/01/07 12:15:00,7028.27,22.07,TRADE
NSW1,2026/01/07 12:20:00,7071.23,34.01,TRADE
NSW1,2026/01/07 12:25:00,7083.06,22.07,TRADE
NSW1,2026/01/07 12:30:00,7175.42,34.01,TRADE
NSW1,2026/01/07 12:35:00,7173.55,36.07,TRADE
NSW1,2026/01/07 12:40:00,7234.79,22.07,TRADE
NSW1,2026/01/07 12:45:00,7307.24,34.01,TRADE
NSW1,2026/01/07 12:50:00,7338.42,34.01,TRADE
NSW1,2026/01/07 12:55:00,7370.29,36.07,TRADE
NSW1,2026/01/07 13:00:00,7417.5,36.07,TRADE
NSW1,2026/01/07 13:05:00,7520.26,36.07,TRADE
NSW1,2026/01/07 13:10:00,7560.57,36.07,TRADE
NSW1,2026/01/07 13:15:00,7660.26,36.07,TRADE
NSW1,2026/01/07 13:20:00,7623,36.07,TRADE
NSW1,2026/01/07 13:25:00,7740.04,36.07,TRADE
NSW1,2026/01/07 13:30:00,7813.4,36.07,TRADE
NSW1,2026/01/07 13:35:00,7932.57,36.07,TRADE
NSW1,2026/01/07 13:40:00,7851.16,56.98,TRADE
NSW1,2026/01/07 13:45:00,7952.93,36.07,TRADE
NSW1,2026/01/07 13:50:00,8066.69,57.08,TRADE
NSW1,2026/01/07 13:55:00,8087.33,57.08,TRADE
NSW1,2026/01/07 14:00:00,8227.12,36.07,TRADE
NSW1,2026/01/07 14:05:00,8290.53,36.07,TRADE
NSW1,2026/01/07 14:10:00,8392.73,36.06,TRADE
NSW1,2026/01/07 14:15:00,8472.68,57.08,TRADE
NSW1,2026/01/07 14:20:00,8529.49,57.08,TRADE
NSW1,2026/01/07 14:25:00,8604.14,57.08,TRADE
NSW1,2026/01/07 14:30:00,8688.98,57.08,TRADE
NSW1,2026/01/07 14:35:00,8758.21,36.06,TRADE
NSW1,2026/01/07 14:40:00,8921.33,57.08,TRADE
NSW1,2026/01/07 14:45:00,9033.78,57.08,TRADE
NSW1,2026/01/07 14:50:00,9060.52,57.08,TRADE
NSW1,2026/01/07 14:55:00,9189.4,57.08,TRADE
NSW1,2026/01/07 15:00:00,9212.13,57.08,TRADE
NSW1,2026/01/07 15:05:00,9315.98,47.76,TRADE
NSW1,2026/01/07 15:10:00,9430.92,36.06,TRADE
NSW1,2026/01/07 15:15:00,9493.15,36.06,TRADE
NSW1,2026/01/07 15:20:00,9632.04,36.06,TRADE
NSW1,2026/01/07 15:25:00,9718.03,56.98,TRADE
NSW1,2026/01/07 15:30:00,9884.1,57.08,TRADE
NSW1,2026/01/07 15:35:00,9949.77,44.52,TRADE
NSW1,2026/01/07 15:40:00,10083.73,57.08,TRADE
NSW1,2026/01/07 15:45:00,10112.98,22.07,TRADE
NSW1,2026/01/07 15:50:00,10238.5,36.06,TRADE
NSW1,2026/01/07 15:55:00,10359.16,36.07,TRADE
NSW1,2026/01/07 16:00:00,10447.35,48.28,TRADE
NSW1,2026/01/07 16:05:00,10505.21,46.06,TRADE
NSW1,2026/01/07 16:10:00,10575.47,36.07,TRADE
NSW1,2026/01/07 16:15:00,10713.75,36.07,TRADE
NSW1,2026/01/07 16:20:00,10775.64,36.07,TRADE
NSW1,2026/01/07 16:25:00,10895.01,47.63,TRADE
NSW1,2026/01/07 16:30:00,11010.41,55.85,TRADE
NSW1,2026/01/07 16:35:00,11068.48,45.07,TRADE
NSW1,2026/01/07 16:40:00,11188.24,55.17,TRADE
NSW1,2026/01/07 16:45:00,11353.35,57.08,TRADE
NSW1,2026/01/07 16:50:00,11402.37,103.40,TRADE
NSW1,2026/01/07 16:55:00,11490.54,80.02,TRADE
NSW1,2026/01/07 17:00:00,11594.79,80.02,TRADE
NSW1,2026/01/07 17:05:00,11633.37,80.02,TRADE
NSW1,2026/01/07 17:10:00,11553.94,73.20,TRADE
NSW1,2026/01/07 17:15:00,11635.97,96.97,TRADE
NSW1,2026/01/07 17:20:00,11665.63,96.75,TRADE
NSW1,2026/01/07 17:25:00,11767.34,80.02,TRADE
NSW1,2026/01/07 17:30:00,11801.15,100.80,TRADE
NSW1,2026/01/07 17:35:00,11876.26,95.80,TRADE
NSW1,2026/01/07 17:40:00,11891.86,113.07,TRADE
NSW1,2026/01/07 17:45:00,11897.16,142.36,TRADE
NSW1,2026/01/07 17:50:00,11935.43,235.19,TRADE
NSW1,2026/01/07 17:55:00,11871.79,235.90,TRADE
NSW1,2026/01/07 18:00:00,11842.58,287.69,TRADE
NSW1,2026/01/07 18:05:00,11881.73,235.66,TRADE
NSW1,2026/01/07 18:10:00,11888.64,271.34,TRADE
NSW1,2026/01/07 18:15:00,11760.62,299,TRADE
NSW1,2026/01/07 18:20:00,11743.86,292.01,TRADE
NSW1,2026/01/07 18:25:00,11750.98,299.98,TRADE
NSW1,2026/01/07 18:30:00,11748.15,299.98,TRADE
NSW1,2026/01/07 18:35:00,11692.76,277.13,TRADE
NSW1,2026/01/07 18:40:00,11654.07,292.40,TRADE
NSW1,2026/01/07 18:45:00,11567.4,250.96,TRADE
NSW1,2026/01/07 18:50:00,11585.35,282.61,TRADE
NSW1,2026/01/07 18:55:00,11551.09,284.48,TRADE
NSW1,2026/01/07 19:00:00,11399.63,250.96,TRADE
NSW1,2026/01/07 19:05:00,11355.68,240.89,TRADE
NSW1,2026/01/07 19:10:00,11273.58,152.55,TRADE
NSW1,2026/01/07 19:15:00,11386.67,149.19,TRADE
NSW1,2026/01/07 19:20:00,11296.92,135.78,TRADE
NSW1,2026/01/07 19:25:00,11209.43,139.04,TRADE
NSW1,2026/01/07 19:30:00,11183.81,174.11,TRADE
NSW1,2026/01/07 19:35:00,11072.2,184.24,TRADE
NSW1,2026/01/07 19:40:00,11004.81,240.16,TRADE
NSW1,2026/01/07 19:45:00,10962.22,133.82,TRADE
NSW1,2026/01/07 19:50:00,10973.14,134.63,TRADE
NSW1,2026/01/07 19:55:00,10954.84,146.60,TRADE
NSW1,2026/01/07 20:00:00,10856.85,142.62,TRADE
NSW1,2026/01/07 20:05:00,10834.77,170.79,TRADE
NSW1,2026/01/07 20:10:00,10672.84,141.56,TRADE
NSW1,2026/01/07 20:15:00,10646.5,130.44,TRADE
NSW1,2026/01/07 20:20:00,10578.01,135.61,TRADE
NSW1,2026/01/07 20:25:00,10578.75,133.08,TRADE
NSW1,2026/01/07 20:30:00,10469.1,130.86,TRADE
NSW1,2026/01/07 20:35:00,10372.95,147.25,TRADE
NSW1,2026/01/07 20:40:00,10250.08,134.08,TRADE
NSW1,2026/01/07 20:45:00,10215.82,132.32,TRADE
NSW1,2026/01/07 20:50:00,10067.3,113.94,TRADE
NSW1,2026/01/07 20:55:00,10045.32,108.89,TRADE
NSW1,2026/01/07 21:00:00,9978.64,108.89,TRADE
NSW1,2026/01/07 21:05:00,9862.67,108.89,TRADE
NSW1,2026/01/07 21:10:00,9803.76,108.89,TRADE
NSW1,2026/01/07 21:15:00,9765.04,127.41,TRADE
NSW1,2026/01/07 21:20:00,9683.29,126.93,TRADE
NSW1,2026/01/07 21:25:00,9660.16,125.96,TRADE
NSW1,2026/01/07 21:30:00,9577.79,126.23,TRADE
NSW1,2026/01/07 21:35:00,9515.4,108.89,TRADE
NSW1,2026/01/07 21:40:00,9460.04,101.95,TRADE
NSW1,2026/01/07 21:45:00,9364.6,108.89,TRADE
NSW1,2026/01/07 21:50:00,9306.83,108.89,TRADE
NSW1,2026/01/07 21:55:00,9192.03,105.79,TRADE
NSW1,2026/01/07 22:00:00,9134.75,103.62,TRADE
NSW1,2026/01/07 22:05:00,9021.88,105.79,TRADE
NSW1,2026/01/07 22:10:00,9013.9,106.94,TRADE
NSW1,2026/01/07 22:15:00,8988.22,105.79,TRADE
NSW1,2026/01/07 22:20:00,8869.13,108.49,TRADE
NSW1,2026/01/07 22:25:00,8828.85,105.79,TRADE
NSW1,2026/01/07 22:30:00,8837.98,115.27,TRADE
NSW1,2026/01/07 22:35:00,8748.17,127.18,TRADE
NSW1,2026/01/07 22:40:00,8690.71,124.79,TRADE
NSW1,2026/01/07 22:45:00,8674.34,98.59,TRADE
NSW1,2026/01/07 22:50:00,8587.69,99.89,TRADE
NSW1,2026/01/07 22:55:00,8477.86,105.79,TRADE
NSW1,2026/01/07 23:00:00,8475.59,100.66,TRADE
NSW1,2026/01/07 23:05:00,8360.14,105.79,TRADE
NSW1,2026/01/07 23:10:00,8334.49,94.25,TRADE
NSW1,2026/01/07 23:15:00,8313.01,93.70,TRADE
NSW1,2026/01/07 23:20:00,8290.83,84.79,TRADE
NSW1,2026/01/07 23:25:00,8232.84,80.95,TRADE
NSW1,2026/01/07 23:30:00,8139.09,73.20,TRADE
NSW1,2026/01/07 23:35:00,8099.02,73.20,TRADE
NSW1,2026/01/07 23:40:00,8039.03,80.05,TRADE
NSW1,2026/01/07 23:45:00,7968.75,82.08,TRADE
NSW1,2026/01/07 23:50:00,7934.36,84.79,TRADE
NSW1,2026/01/07 23:55:00,7881.68,76.59,TRADE
NSW1,2026/01/08 00:00:00,7891.35,73.20,TRADE
NSW1,2026/01/08 00:05:00,7803.45,73.20,TRADE
NSW1,2026/01/08 00:10:00,7808.24,78.96,TRADE
NSW1,2026/01/08 00:15:00,7722.82,93.89,TRADE
NSW1,2026/01/08 00:20:00,7691.2,81.57,TRADE
NSW1,2026/01/08 00:25:00,7608.36,80.57,TRADE
NSW1,2026/01/08 00:30:00,7585.86,81.08,TRADE
NSW1,2026/01/08 00:35:00,7547.02,84.79,TRADE
NSW1,2026/01/08 00:40:00,7514.99,84.79,TRADE
NSW1,2026/01/08 00:45:00,7459.57,95.89,TRADE
NSW1,2026/01/08 00:50:00,7561.09,103.99,TRADE
NSW1,2026/01/08 00:55:00,7516.28,97.08,TRADE
NSW1,2026/01/08 01:00:00,7441.01,88.20,TRADE
NSW1,2026/01/08 01:05:00,7431.8,90.95,TRADE
NSW1,2026/01/08 01:10:00,7449.68,105.79,TRADE
NSW1,2026/01/08 01:15:00,7428.91,105.79,TRADE
NSW1,2026/01/08 01:20:00,7341.51,84.79,TRADE
NSW1,2026/01/08 01:25:00,7296.36,84.79,TRADE
NSW1,2026/01/08 01:30:00,7329.81,84.79,TRADE
NSW1,2026/01/08 01:35:00,7236.55,101.17,TRADE
NSW1,2026/01/08 01:40:00,7186.49,93.63,TRADE
NSW1,2026/01/08 01:45:00,7155.22,73.20,TRADE
NSW1,2026/01/08 01:50:00,7128.7,105.79,TRADE
NSW1,2026/01/08 01:55:00,7115.45,105.30,TRADE
NSW1,2026/01/08 02:00:00,7109.23,84.17,TRADE
NSW1,2026/01/08 02:05:00,7085.2,60.17,TRADE
NSW1,2026/01/08 02:10:00,7097.98,67.66,TRADE
NSW1,2026/01/08 02:15:00,7058.36,70.04,TRADE
NSW1,2026/01/08 02:20:00,7047.69,69.60,TRADE
NSW1,2026/01/08 02:25:00,7067.44,70.56,TRADE
NSW1,2026/01/08 02:30:00,7027.14,70.81,TRADE
NSW1,2026/01/08 02:35:00,6998.91,67.24,TRADE
NSW1,2026/01/08 02:40:00,7025.92,73.20,TRADE
NSW1,2026/01/08 02:45:00,7021.43,83.03,TRADE
NSW1,2026/01/08 02:50:00,7044.94,87.55,TRADE
NSW1,2026/01/08 02:55:00,6987.14,68.38,TRADE
NSW1,2026/01/08 03:00:00,6971.26,86.44,TRADE
NSW1,2026/01/08 03:05:00,6947.31,73.20,TRADE
NSW1,2026/01/08 03:10:00,7011.94,108.89,TRADE
NSW1,2026/01/08 03:15:00,7005.62,102.73,TRADE
NSW1,2026/01/08 03:20:00,6997.06,73.20,TRADE
NSW1,2026/01/08 03:25:00,6989.85,85.75,TRADE
NSW1,2026/01/08 03:30:00,6904.61,85.27,TRADE
NSW1,2026/01/08 03:35:00,6943.68,102.11,TRADE
NSW1,2026/01/08 03:40:00,6997.47,85.95,TRADE
NSW1,2026/01/08 03:45:00,6953.43,75.87,TRADE
NSW1,2026/01/08 03:50:00,6981.79,85.88,TRADE
NSW1,2026/01/08 03:55:00,7010.38,96,TRADE
NSW1,2026/01/08 04:00:00,7019.36,86.95,TRADE
NSW1,2026/01/08 04:05:00,7051.56,80.02,TRADE
NSW1,2026/01/08 04:10:00,7037.54,82.08,TRADE
NSW1,2026/01/08 04:15:00,7118.99,80.02,TRADE
NSW1,2026/01/08 04:20:00,7150.63,80.02,TRADE
NSW1,2026/01/08 04:25:00,7187.47,79.98,TRADE
NSW1,2026/01/08 04:30:00,7073.01,73.20,TRADE
NSW1,2026/01/08 04:35:00,7107.58,79.30,TRADE
