C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2023/07/07,04:35:15,0000000391303609,DEMAND,0000000391303437
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",QLDC,53.626,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",QLDC,76.651,0.6,SATELLITE,"2023/06/10 08:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",QLDN,84.354,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",QLDN,100.003,0.6,SATELLITE,"2023/06/10 08:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",QLDS,502.743,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",QLDS,583.491,0.6,SATELLITE,"2023/06/10 08:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",SA1,16.845,0.6,SATELLITE,"2023/06/10 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",SA1,0.68,1,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",TAS1,3.74,0.6,SATELLITE,"2023/06/10 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",TAS1,0.704,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",TASN,2.194,0.6,SATELLITE,"2023/06/10 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",TASN,0.181,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",TASS,1.546,0.6,SATELLITE,"2023/06/10 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",TASS,0.521,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",VIC1,15.886,0.7,MEASUREMENT,"2023/06/10 08:19:16"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:00:00",VIC1,90.752,0.6,SATELLITE,"2023/06/10 08:20:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",NSW1,753.083,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",NSW1,825.893,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLD1,1083.639,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLD1,1132.106,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLDC,112.833,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLDC,93.226,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLDN,159.098,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLDN,140.973,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLDS,849.439,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",QLDS,860.175,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",SA1,23.616,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",SA1,81.455,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",TAS1,6.983,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",TAS1,10.894,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",TASN,3.578,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",TASN,5.325,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",TASS,5.569,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",TASS,3.404,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",VIC1,242.989,0.6,SATELLITE,"2023/06/10 08:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 08:30:00",VIC1,153.719,0.7,MEASUREMENT,"2023/06/10 08:49:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",NSW1,1170.659,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",NSW1,1203.397,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLD1,1535.468,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLD1,1482.582,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLDC,136.418,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLDC,147.246,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLDN,217.013,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLDN,213.952,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLDS,1121.384,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",QLDS,1182.037,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",SA1,171.122,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",SA1,105.828,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",TAS1,20.862,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",TAS1,20.288,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",TASN,12.081,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",TASN,10.289,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",TASS,8.793,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",TASS,9.999,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",VIC1,349.563,0.7,MEASUREMENT,"2023/06/10 09:19:14"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:00:00",VIC1,434.122,0.6,SATELLITE,"2023/06/10 09:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",NSW1,1632.672,0.7,MEASUREMENT,"2023/06/10 09:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",NSW1,1488.416,0.6,SATELLITE,"2023/06/10 09:50:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLD1,1934.876,0.7,MEASUREMENT,"2023/06/10 09:49:19"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLD1,1788.903,0.6,SATELLITE,"2023/06/10 09:50:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLDC,177.969,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLDC,172.858,0.7,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLDN,258.243,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLDN,287.621,0.7,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLDS,1352.692,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",QLDS,1474.396,0.7,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",SA1,264.368,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",SA1,203.75,0.7,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",TAS1,26.603,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",TAS1,37.521,1,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",TASN,19.047,0.7,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",TASN,13.301,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",TASS,13.302,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",TASS,18.466,1,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",VIC1,615.065,0.6,SATELLITE,"2023/06/10 09:50:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 09:30:00",VIC1,592.786,0.7,MEASUREMENT,"2023/06/10 09:49:20"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",NSW1,2018.412,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",NSW1,1762.388,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLD1,2251.507,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLD1,2042.582,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLDC,204.276,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLDC,199.833,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLDN,289.681,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLDN,340.869,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLDS,1710.805,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",QLDS,1548.625,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",SA1,284.938,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",SA1,340.871,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",TAS1,47.242,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",TAS1,25.657,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",TASN,23.335,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",TASN,15.226,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",TASS,23.889,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",TASS,10.431,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",VIC1,770.367,0.6,SATELLITE,"2023/06/10 10:20:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:00:00",VIC1,795.309,0.7,MEASUREMENT,"2023/06/10 10:19:38"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",NSW1,1981.129,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",NSW1,2317.568,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLD1,2442.89,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLD1,2247.276,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLDC,225.5,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLDC,222.304,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLDN,318.459,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLDN,352.041,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLDS,1868.545,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",QLDS,1703.317,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",SA1,402.608,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",SA1,426.057,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",TAS1,40.71,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",TAS1,25.925,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",TASN,15.857,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",TASN,23.824,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",TASS,16.913,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",TASS,10.068,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",VIC1,899.561,0.6,SATELLITE,"2023/06/10 10:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 10:30:00",VIC1,1041.533,0.7,MEASUREMENT,"2023/06/10 10:49:05"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",NSW1,2148.16,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",NSW1,2531.657,0.7,MEASUREMENT,"2023/06/10 11:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLD1,2406.475,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLD1,2628.287,0.7,MEASUREMENT,"2023/06/10 11:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLDC,238.467,0.7,MEASUREMENT,"2023/06/10 11:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLDC,240.856,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLDN,394.87,0.7,MEASUREMENT,"2023/06/10 11:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLDN,354.636,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLDS,1810.983,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",QLDS,1994.949,0.7,MEASUREMENT,"2023/06/10 11:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",SA1,539.951,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",SA1,564.367,0.7,MEASUREMENT,"2023/06/10 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",TAS1,42.552,1,MEASUREMENT,"2023/06/10 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",TAS1,27.808,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",TASN,17.125,0.6,SATELLITE,"2023/06/10 11:20:25"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",TASN,26.31,0.7,MEASUREMENT,"2023/06/10 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",TASS,16.287,1,MEASUREMENT,"2023/06/10 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",TASS,10.683,0.6,SATELLITE,"2023/06/10 11:20:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",VIC1,1219.562,0.7,MEASUREMENT,"2023/06/10 11:19:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:00:00",VIC1,1041.838,0.6,SATELLITE,"2023/06/10 11:20:26"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",NSW1,2251.155,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",NSW1,2667.185,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLD1,2707.531,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLD1,2489.02,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLDC,245.361,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLDC,250.502,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLDN,364.186,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLDN,409.564,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLDS,2052.606,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",QLDS,1874.332,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",SA1,651.22,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",SA1,626.203,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",TAS1,39.275,1,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",TAS1,28.269,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",TASN,32.191,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",TASN,19.665,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",TASS,7.215,1,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",TASS,8.604,0.6,SATELLITE,"2023/06/10 11:50:23"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",VIC1,1133.111,0.6,SATELLITE,"2023/06/10 11:50:24"
D,ROOFTOP,ACTUAL,2,"2023/06/10 11:30:00",VIC1,1368.038,0.7,MEASUREMENT,"2023/06/10 11:49:04"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",NSW1,2696.649,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",NSW1,2279.761,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLD1,2722.597,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLD1,2506.452,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLDC,245.418,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLDC,253.748,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLDN,375.985,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLDN,408.566,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLDS,2068.612,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",QLDS,1876.719,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",SA1,730.949,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",SA1,674.75,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",TAS1,44.034,1,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",TAS1,32.022,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",TASN,29.645,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",TASN,19.303,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",TASS,14.462,1,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",TASS,12.719,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",VIC1,1413.509,0.7,MEASUREMENT,"2023/06/10 12:19:09"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:00:00",VIC1,1180.684,0.6,SATELLITE,"2023/06/10 12:20:21"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",NSW1,2243.002,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",NSW1,2663.561,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLD1,2641.006,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLD1,2421.314,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLDC,250.488,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLDC,231.685,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLDN,378.929,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLDN,419.998,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLDS,1989.324,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",QLDS,1791.897,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",SA1,668.215,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",SA1,750.689,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",TAS1,34.972,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",TAS1,58.033,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",TASN,31.497,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",TASN,19.559,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",TASS,26.547,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",TASS,15.414,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",VIC1,1347.302,0.7,MEASUREMENT,"2023/06/10 12:49:06"
D,ROOFTOP,ACTUAL,2,"2023/06/10 12:30:00",VIC1,1124.576,0.6,SATELLITE,"2023/06/10 12:50:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 13:00:00",NSW1,2146.625,0.6,SATELLITE,"2023/06/10 13:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 13:00:00",NSW1,2571.802,0.7,MEASUREMENT,"2023/06/10 13:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 13:00:00",QLD1,2469.327,0.7,MEASUREMENT,"2023/06/10 13:19:03"
D,ROOFTOP,ACTUAL,2,"2023/06/10 13:00:00",QLD1,2275.856,0.6,SATELLITE,"2023/06/10 13:20:22"
D,ROOFTOP,ACTUAL,2,"2023/06/10 13:00:00",QLDC,226.977,0.7,MEASUREMENT,"2023/06/10 13:19:03"
